id,path,type,duration,text_cyrillic,text_latin,text_spt,ref_normalized,hyp_normalized,wer,cer,sequence_similarity,ref_word_count,hyp_word_count,word_count
59,1049-07.wav,train,17.3578125,Ўзбекистон Республикаси Президентининг собиқ матбуот котиби Комил Алламжонов Ўзбекистон матбуот ва ахборот агентлиги бош директори вазифасини бажарувчи этиб тайинланди.,O'zbekiston Respublikasi Prezidentining sobiq matbuot kotibi Komil Allamjonov O'zbekiston matbuot va axborot agentligi bosh direktori vazifasini bajaruvchi etib tayinlandi.,O'zbekiston Respublikasi Prezidentining sobiq matbuot kotibi Komil Allamjonov O'zbekiston matbuot va axborot agentligi bosh direktori vazifasini bajaruvchi etib tayinlandi.,o'zbekiston respublikasi prezidentining sobiq matbuot kotibi komil allamjonov o'zbekiston matbuot va axborot agentligi bosh direktori vazifasini bajaruvchi etib tayinlandi,o'zbekiston respublikasi prezidentining sobiq matbuot kotibi komil allamjonov o'zbekiston matbuot va axborot agentligi bosh direktori vazifasini bajaruvchi etib tayinlandi,0.0,0.0,1.0,19,19,19
61,1003-16.wav,train,10.6013125,Натижада 140 соатдан кўп дарс қолдирган деган сабаб билан ўқишдан ҳайдалган.,Natijada 140 soatdan ko'p dars qoldirgan degan sabab bilan o'qishdan haydalgan.,Natijada 140 soatdan ko'p dars qoldirgan degan sabab bilan o'qishdan haydalgan.,natijada bir yuz qirq soatdan ko'p dars qoldirgan degan sabab bilan o'qishdan haydalgan,natijada bir yuz qirq soatdan ko'p dars qoldirgan degan sabab bilan o'qishdan haydalgan,0.0,0.0,1.0,13,13,11
63,1044-36.wav,train,13.74325,Айнан мигрантлар инқирози боис Европадан кейин АҚШ ҳам Беларусни жазолади. Лукашенконинг тўнғич ўғли ҳам рўйхатга тушди.,Aynan migrantlar inqirozi bois Yevropadan keyin AQSH ham Belarusni jazoladi. Lukashenkoning to'ng'ich o'g'li ham ro'yxatga tushdi.,Aynan migrantlar inqirozi bois Yevropadan keyin AQSH ham Belarusni jazoladi. Lukashenkoning to'ng'ich o'g'li ham ro'yxatga tushdi.,aynan migrantlar inqirozi bois yevropadan keyin aqsh ham belarusni jazoladi lukashenkoning to'ng'ich o'g'li ham ro'yxatga tushdi,aynan migrantlar inqirozi bois yevropadan keyin aqsh ham belarusni jazoladi lukashenkoning to'ng'ich o'g'li ham ro'yxatga tushdi,0.0,0.0,1.0,16,16,16
64,1024-07.wav,train,13.879875,"Самара вилоятининг «Маштакова» чегара пункти яқинида 280 нафар ўзбекистонлик муҳожирлар бир неча кундирки, очиқ далада яшашмоқда.","Samara viloyatining «Mashtakova» chegara punkti yaqinida 280 nafar o'zbekistonlik muhojirlar bir necha kundirki, ochiq dalada yashashmoqda.",Samara viloyatining Mashtakova chegara punkti yaqinida 280 nafar o'zbekistonlik muhojirlar bir necha kundirki ochiq dalada yashashmoqda.,samara viloyatining mashtakova chegara punkti yaqinida ikki yuz sakson nafar o'zbekistonlik muhojirlar bir necha kundirki ochiq dalada yashashmoqda,samara viloyatining mashtakova chegara punkti yaqinida ikki yuz sakson nafar o'zbekistonlik muhojirlar bir necha kundirki ochiq dalada yashashmoqda,0.0,0.0,1.0,18,18,16
65,1032-106.wav,train,16.4503125,Хитойнинг жуда фаол тарзда дарахтларни кўпайтириши унинг иқлимга ўтказаётган салбий таъсирини юмшатишда жуда муҳим роль ўйнаётган бўлиши эҳтимоли катта.,Xitoyning juda faol tarzda daraxtlarni ko'paytirishi uning iqlimga o'tkazayotgan salbiy ta'sirini yumshatishda juda muhim rol o'ynayotgan bo'lishi ehtimoli katta.,Xitoyning juda faol tarzda daraxtlarni ko'paytirishi uning iqlimga o'tkazayotgan salbiy ta'sirini yumshatishda juda muhim rol o'ynayotgan bo'lishi ehtimoli katta.,xitoyning juda faol tarzda daraxtlarni ko'paytirishi uning iqlimga o'tkazayotgan salbiy ta'sirini yumshatishda juda muhim rol o'ynayotgan bo'lishi ehtimoli katta,xitoyning juda faol tarzda daraxtlarni ko'paytirishi uning iqlimga o'tkazayotgan salbiy ta'sirini yumshatishda juda muhim rol o'ynayotgan bo'lishi ehtimoli katta,0.0,0.0,1.0,19,19,19
66,1016-40.wav,train,7.472625,Бунақаси ҳар икки қўшни давлат мустақиллиги тарихида кузатилмаган.,Bunaqasi har ikki qo'shni davlat mustaqilligi tarixida kuzatilmagan.,Bunaqasi har ikki qo'shni davlat mustaqilligi tarixida kuzatilmagan.,bunaqasi har ikki qo'shni davlat mustaqilligi tarixida kuzatilmagan,bunaqasi har ikki qo'shni davlat mustaqilligi tarixida kuzatilmagan,0.0,0.0,1.0,8,8,8
69,1059-85.wav,train,20.6680625,"Британиянинг энг бадавлат кишиси ва ""Арсенал"" клубининг етакчи ҳиссадори Алишер Усмонов футбол клубларининг хорижликлар томонидан сотиб олиниши инглиз футболи учун фойдали эканини айтган.","Britaniyaning eng badavlat kishisi va ""Arsenal"" klubining yetakchi hissadori Alisher Usmonov futbol klublarining xorijliklar tomonidan sotib olinishi ingliz futboli uchun foydali ekanini aytgan.",Britaniyaning eng badavlat kishisi va Arsenal klubining yetakchi hissadori Alisher Usmonov futbol klublarining xorijliklar tomonidan sotib olinishi ingliz futboli uchun foydali ekanini aytgan.,britaniyaning eng badavlat kishisi va arsenal klubining yetakchi hissadori alisher usmonov futbol klublarining xorijliklar tomonidan sotib olinishi ingliz futboli uchun foydali ekanini aytgan,britaniyaning eng badavlat kishisi va arsenal klubining yetakchi hissadori alisher usmonov futbol klublarining xorijliklar tomonidan sotib olinishi ingliz futboli uchun foydali ekanini aytgan,0.0,0.0,1.0,23,23,23
71,1035-30.wav,train,9.17375,Шавкат Мирзиёев 15 йилдан буён мигрантлар масаласи ўзини қийнаб келганини айтди.,Shavkat Mirziyoyev 15 yildan buyon migrantlar masalasi o'zini qiynab kelganini aytdi.,Shavkat Mirziyoyev 15 yildan buyon migrantlar masalasi o'zini qiynab kelganini aytdi.,shavkat mirziyoyev o'n besh yildan buyon migrantlar masalasi o'zini qiynab kelganini aytdi,shavkat mirziyoyev o'n besh yildan buyon migrantlar masalasi o'zini qiynab kelganini aytdi,0.0,0.0,1.0,12,12,11
73,1053-19.wav,train,11.6553125,"Эндиликда, келаси 18 ой Ерни иқлим ўзгариши асоратларидан асраш йўлида ўта муҳим бўлиши айтилмоқда.","Endilikda, kelasi 18 oy Yerni iqlim o'zgarishi asoratlaridan asrash yo'lida o'ta muhim bo'lishi aytilmoqda.",Endilikda kelasi 18 oy Yerni iqlim o'zgarishi asoratlaridan asrash yo'lida o'ta muhim bo'lishi aytilmoqda.,endilikda kelasi o'n sakkiz oy yerni iqlim o'zgarishi asoratlaridan asrash yo'lida o'ta muhim bo'lishi aytilmoqda,endilikda kelasi o'n sakkiz oy yerni iqlim o'zgarishi asoratlaridan asrash yo'lida o'ta muhim bo'lishi aytilmoqda,0.0,0.0,1.0,15,15,14
74,1027-104.wav,train,17.54125,"Бу оила аъзоларининг катта қисми омон қолди ва бир гуруҳ давлатларгина ҳамон Сурияда қолаётган 70 минг ИШИД тарафдорини нима қилиш мумкинлиги йўлини топа олди, холос.","Bu oila a'zolarining katta qismi omon qoldi va bir guruh davlatlargina hamon Suriyada qolayotgan 70 ming ISHID tarafdorini nima qilish mumkinligi yo'lini topa oldi, xolos.",Bu oila a'zolarining katta qismi omon qoldi va bir guruh davlatlargina hamon Suriyada qolayotgan 70 000 IShID tarafdorini nima qilish mumkinligi yo'lini topa oldi xolos.,bu oila a'zolarining katta qismi omon qoldi va bir guruh davlatlargina hamon suriyada qolayotgan yetmish ming ishid tarafdorini nima qilish mumkinligi yo'lini topa oldi xolos,bu oila a'zolarining katta qismi omon qoldi va bir guruh davlatlargina hamon suriyada qolayotgan yetmish ming ishid tarafdorini nima qilish mumkinligi yo'lini topa oldi xolos,0.0,0.0,1.0,25,25,25
75,1044-07.wav,train,14.02,"Европа Комиссияси Украина номзодлигини дастаклар экан, пайшанба куни кечадиган саммитда ҳам Киев учун иттифоқ томон ""яшил чироқ"" ёниши кутилмоқда.","Yevropa Komissiyasi Ukraina nomzodligini dastaklar ekan, payshanba kuni kechadigan sammitda ham Kiyev uchun ittifoq tomon ""yashil chiroq"" yonishi kutilmoqda.","Yevropa Komissiyasi Ukraina nomzodligini dastaklar ekan, payshanba kuni kechadigan sammitda ham Kiyev uchun ittifoq tomon yashil chiroq yonishi kutilmoqda.",yevropa komissiyasi ukraina nomzodligini dastaklar ekan payshanba kuni kechadigan sammitda ham kiyev uchun ittifoq tomon yashil chiroq yonishi kutilmoqda,yevropa komissiyasi ukraina nomzodligini dastaklar ekan payshanba kuni kechadigan sammitda ham kiyev uchun ittifoq tomon yashil chiroq yonishi kutilmoqda,0.0,0.0,1.0,19,19,19
77,1030-87.wav,train,19.431625,"Мисрдаги Ислом оламидаги нуфузли ""Дорул ифто"" - Фатво ҳайъати ўзларини ""Исломий Давлат"" деб атаган Ироқ ва Суриядаги исломий жангариларни бу ном билан атамаслик чақириғи билан чиққан.","Misrdagi Islom olamidagi nufuzli ""Dorul ifto"" - Fatvo hay'ati o'zlarini ""Islomiy Davlat"" deb atagan Iroq va Suriyadagi islomiy jangarilarni bu nom bilan atamaslik chaqirig'i bilan chiqqan.","Misrdagi islom olamidagi nufuzli Dorul Ifto fatvo hay'ati o'zlarini ""Islomiy davlat"" deb atagan Iroq va Suriyadagi islomiy jangarilarni bu nom bilan atamaslik chaqirig'i bilan chiqqan.",misrdagi islom olamidagi nufuzli dorul ifto fatvo hay'ati o'zlarini islomiy davlat deb atagan iroq va suriyadagi islomiy jangarilarni bu nom bilan atamaslik chaqirig'i bilan chiqqan,misrdagi islom olamidagi nufuzli dorul ifto fatvo hay'ati o'zlarini islomiy davlat deb atagan iroq va suriyadagi islomiy jangarilarni bu nom bilan atamaslik chaqirig'i bilan chiqqan,0.0,0.0,1.0,25,25,26
79,1025-28.wav,train,13.5523125,"Бу икки аёл икки алоҳида қитъададирлар, аммо бу ҳафта улар жаҳон матбуоти варақларидан ёнма-ён жой олишмоқда.","Bu ikki ayol ikki alohida qit'adadirlar, ammo bu hafta ular jahon matbuoti varaqlaridan yonma-yon joy olishmoqda.","Bu ikki ayol ikki alohida qit'adadirlar, ammo bu hafta ular jahon matbuoti varaqlaridan yonma-yon joy olishmoqda.",bu ikki ayol ikki alohida qit'adadirlar ammo bu hafta ular jahon matbuoti varaqlaridan yonma-yon joy olishmoqda,bu ikki ayol ikki alohida qit'adadirlar ammo bu hafta ular jahon matbuoti varaqlaridan yonma-yon joy olishmoqda,0.0,0.0,1.0,16,16,16
80,1034-15.wav,train,13.09,Ҳинд матбуоти эса минглаб марказий осиёлик аёллар мамлакатда ихтиёрий ёки мажбурий тарзда ўз баданини сотаётгани ҳақида ёзади.,Hind matbuoti esa minglab markaziy osiyolik ayollar mamlakatda ixtiyoriy yoki majburiy tarzda o'z badanini sotayotgani haqida yozadi.,Hind matbuoti esa minglab markaziy osiyolik ayollar mamlakatda ixtiyoriy yoki majburiy tarzda o'z badanini sotayotgani haqida yozadi.,hind matbuoti esa minglab markaziy osiyolik ayollar mamlakatda ixtiyoriy yoki majburiy tarzda o'z badanini sotayotgani haqida yozadi,hind matbuoti esa minglab markaziy osiyolik ayollar mamlakatda ixtiyoriy yoki majburiy tarzda o'z badanini sotayotgani haqida yozadi,0.0,0.0,1.0,17,17,17
81,1046-61.wav,train,11.9968125,Ҳалокатли чўчқа тумови сўнгги ойлари собиқ Совет давлатларида ўнлаб инсонлар умрига зомин бўлмоқда.,Halokatli cho'chqa tumovi so'nggi oylari sobiq Sovet davlatlarida o'nlab insonlar umriga zomin bo'lmoqda.,Halokatli cho'chqa tumovi so'nggi oylari sobiq Sovet davlatlarida o'nlab insonlar umriga zomin bo'lmoqda.,halokatli cho'chqa tumovi so'nggi oylari sobiq sovet davlatlarida o'nlab insonlar umriga zomin bo'lmoqda,halokatli cho'chqa tumovi so'nggi oylari sobiq sovet davlatlarida o'nlab insonlar umriga zomin bo'lmoqda,0.0,0.0,1.0,13,13,13
83,1055-102.wav,train,7.037875,Шу кунларда Ўзбекистонда ҳаво яна кескин совиши кутилмоқда.,Shu kunlarda O'zbekistonda havo yana keskin sovishi kutilmoqda.,Shu kunlarda O'zbekistonda havo yana keskin sovishi kutilmoqda.,shu kunlarda o'zbekistonda havo yana keskin sovishi kutilmoqda,shu kunlarda o'zbekistonda havo yana keskin sovishi kutilmoqda,0.0,0.0,1.0,8,8,8
84,1068-100.wav,train,9.6066875,20 июль куни Ўзбекистонда 562 ҳолатда касаллик қайд этилган.,20-iyul kuni O'zbekistonda 562 holatda kasallik qayd etilgan.,20-iyul kuni O'zbekistonda 562 holatda kasallik qayd etilgan.,yigirmainchi iyul kuni o'zbekistonda besh yuz oltmish ikki holatda kasallik qayd etilgan,yigirmainchi iyul kuni o'zbekistonda besh yuz oltmish ikki holatda kasallik qayd etilgan,0.0,0.0,1.0,12,12,9
86,1021-39.wav,train,13.1145625,Ўзининг жинсий зўрланганини даъво қилган қизга ишонишмади. Қиз тушида зўрланганмиди ёки ўнгида?,O'zining jinsiy zo'rlanganini da'vo qilgan qizga ishonishmadi. Qiz tushida zo'rlanganmidi yoki o'ngida?,O'zining jinsiy zo'rlanganini da'vo qilgan qizga ishonishmadi. Qiz tushida zo'rlanganmidi yoki o'ngida?,o'zining jinsiy zo'rlanganini da'vo qilgan qizga ishonishmadi qiz tushida zo'rlanganmidi yoki o'ngida,o'zining jinsiy zo'rlanganini da'vo qilgan qizga ishonishmadi qiz tushida zo'rlanganmidi yoki o'ngida,0.0,0.0,1.0,12,12,12
87,1050-85.wav,train,6.9628125,5 июнда жаҳон бўйлаб Экология куни нишонланмоқда.,5-iyunda jahon bo'ylab Ekologiya kuni nishonlanmoqda.,5-iyunda jahon bo'ylab ekologiya kuni nishonlanmoqda.,beshinchi iyunda jahon bo'ylab ekologiya kuni nishonlanmoqda,beshinchi iyunda jahon bo'ylab ekologiya kuni nishonlanmoqda,0.0,0.0,1.0,7,7,7
88,1054-81.wav,train,19.429375,"ШҲТ - Ғарбга қарши тузилган ташкилот эмас. Саммит кун тартибида глобал геосиёсий инқироз масалалари йўқ, - Ўзбекистоннинг ШҲТ бўйича миллий координатори Раҳматулла Нуримбетов.","SHHT - G'arbga qarshi tuzilgan tashkilot emas. Sammit kun tartibida global geosiyosiy inqiroz masalalari yo'q, - O'zbekistonning SHHT bo'yicha milliy koordinatori Rahmatulla Nurimbetov.",SHHT G'arbga qarshi tuzilgan tashkilot emas. Sammit kun tartibida global geosiyosiy inqiroz masalalari yo'q. O'zbekistonning SHHT bo'yicha milliy koordinatori Rahmatulla Nurimbetov.,shht g'arbga qarshi tuzilgan tashkilot emas sammit kun tartibida global geosiyosiy inqiroz masalalari yo'q o'zbekistonning shht bo'yicha milliy koordinatori rahmatulla nurimbetov,shht g'arbga qarshi tuzilgan tashkilot emas sammit kun tartibida global geosiyosiy inqiroz masalalari yo'q o'zbekistonning shht bo'yicha milliy koordinatori rahmatulla nurimbetov,0.0,0.0,1.0,21,21,23
90,1011-03.wav,train,16.525,Глазгода глобал иқлим ўзгаришига бағишланган йиллик йирик анжуман бошланмоқда. Унда дунёнинг 200 га яқин давлати вакиллари иштирок этишади.,Glazgoda global iqlim o'zgarishiga bag'ishlangan yillik yirik anjuman boshlanmoqda. Unda dunyoning 200 ga yaqin davlati vakillari ishtirok etishadi.,Glazgoda global iqlim o'zgarishiga bag'ishlangan yillik yirik anjuman boshlanmoqda. Unda dunyoning 200 ga yaqin davlati vakillari ishtirok etishadi.,glazgoda global iqlim o'zgarishiga bag'ishlangan yillik yirik anjuman boshlanmoqda unda dunyoning ikki yuzga yaqin davlati vakillari ishtirok etishadi,glazgoda global iqlim o'zgarishiga bag'ishlangan yillik yirik anjuman boshlanmoqda unda dunyoning ikki yuzga yaqin davlati vakillari ishtirok etishadi,0.0,0.0,1.0,18,18,18
92,1055-24.wav,train,12.03,Бартер ёки товарга товар айирбошлаш савдо алоқалари олиб боришнинг энг қадим усулларидан бири ҳисобланади.,Barter yoki tovarga tovar ayirboshlash savdo aloqalari olib borishning eng qadim usullaridan biri hisoblanadi.,Barter yoki tovarga tovar ayirboshlash savdo aloqalari olib borishning eng qadim usullaridan biri hisoblanadi.,barter yoki tovarga tovar ayirboshlash savdo aloqalari olib borishning eng qadim usullaridan biri hisoblanadi,barter yoki tovarga tovar ayirboshlash savdo aloqalari olib borishning eng qadim usullaridan biri hisoblanadi,0.0,0.0,1.0,14,14,14
