id,path,predicted_sentence,error_message,error_type
159,1008-31.wav,Tojikiston bilan chegaradosh Qunduz viloyati markazi ikki hafta Tolibon qo'l ostida qolganidan so'ng uni hukumat kuchlari yana egallagan.,,
160,1036-110.wav,Bu gapni Britaniyada yaqinda o'tkazilgan so'rov ishtirokchilaridan biri aytgan.,,
161,1003-24.wav,"Kremlning ogohlantirishicha, AQSHning Ukrainaga yana harbiy yordam yuborish qarori Rossiya bilan G'arb o'rtasidagi bevosita harbiy to'qnashuv xavfini orttiradi.",,
162,1003-69.wav,"Roman kasbi dengizchi bo'lgani, Rossiyaning Ukrainaga bosqini boshlanishi bilan oilasini Istanbulga Polsha orqali olib kelganini aytadi. ""Ayolim ukrain, qizim 11 yoshda"".",,
163,1048-14.wav,Poytaxt Moskvning o'zida ularning soni 10 000 lab.,,
164,1030-77.wav,Andijonlik Alijon Abdukarimov ichki ishlar idorasida yegan kaltaklari zarbidan o'lishiga deputatlar va ijtimoiy tarmoqdagilar keskin munosabat bildirmoqda.,,
165,1049-18.wav,Xo'jand-Dushanbe Dushanbe-Xo'jand yo'lidan fotoreportaj,,
166,1010-72.wav,"Devid Bekxemning badanida 34 ta tatuirovka naqshi bor. Gollivud malikasi Angelina Jolie, seks ramzi deb ko'riluvchi Jonni Depp, o'zbek madonnasi Yulduz Usmonova va shu kunlarda Rossiyada ko'plarni lol qoldirgan Nargiz Zakirova ham tatuirovka ishqibozlaridandir.",,
167,1020-28.wav,"Rossiyalik huquqshunoslar va huquq himoyachilariga ko'ra, ba'zi rus askarlari bosqin boshida frontda boshdan kechirganlari tufayli Ukrainaga qaytishdan bosh tortmoqda.",,
168,1018-106.wav,"O'zbekiston va chetda Lola taxallusi bilan tanilgan qo'shiqchi Lola Yo'ldosheva ""Sevingni menga ayt 2"" deb nomlangan videoklipini ommaga taqdim etdi.",,
169,1045-78.wav,O'zbekistonlik mashhur fotograf Umida Ahmedovaga Rossiyaga kirish man qilingan.,,
170,1040-57.wav,Asli Turkistonlik Kavsar aya hozir 90 yoshda. Aya o'zini tasavvufning mashhur namoyandalaridan biri Xoja Ahmad Yassaviy avlodlaridan ekanini aytadi.,,
171,1030-24.wav,"Qozog'iston Favqulodda vaziyatlar vazirligiga ko'ra, Toshkent-Olmaota yo'lida yuz bergan avtobus halokatida 20 odam hayotdan ko'z yumgan, yana bir necha kishi shifoxonaga yotqizilgan.",,
172,1009-25.wav,Hindistonda qizlar yaxshi xotin va ona bo'lishga tayyorlab o'stirilgan. Ular uchun nikoh eng asosiy maqsad bo'lib kelgan.,,
173,1015-30.wav,Isroil va Hizbulloh o'rtasida kuni kecha yuz bergan to'qnashuv batamom nihoyasiga yetgan yoki yetmagan bo'lishi mumkin.,,
174,1021-42.wav,Koronavirus: Dunyo va Yevropa yana jiddiy xavotirda. O'zbekiston chegaralarini ochadi. Jahonda jami koronavirus hollari 30 milliondan ortdi.,,
175,1054-53.wav,Ukraina janubidagi Nikolayev shahri atrofi qattiq bombardimonlar ostida qolgan.,,
176,1049-44.wav,"Farg'ona viloyati o'qituvchilarning paxtaga chiqishi va odam yollash talabi hamon o'z kuchida qolmoqda, ammo ularni endi kuzatuvchilar uchun tayyorlab chiqarishmoqda.",,
177,1068-76.wav,Jo Bayden armanlar genotsid qilingan deb chiqqan so'nggi dunyo lideri bo'ldi. Bungacha 20 dan ortiq davlat ham xuddi shunday yo'l tutishgan.,,
178,1041-17.wav,Tog'li Qorabog' mintaqasi ustida Ozarbayjon va Armaniston o'rtasida boshlangan janglarda 100 nafarga yaqin odam nobud bo'ldi.,,
179,1035-87.wav,"Hindiston shimolidagi Uttar Pradesh shtatida ikki opa-singil daraxtga osilgan holda topilganidan bir necha kun o'tib, ularning jasadi ekspertizadan o'tkazilgach, qizlar zo'rlanib, so'ng o'ldirilgani tasdiqlangan.",,
180,1034-29.wav,"Toshkent viloyati, Yangiyo'l tumanidagi Gulbahor qishlog'ida o'zbekistonlik taniqli jurnalist va sport sharhlovchisi Xayrulla Hamidov dohil 15 kishi ustidan mahkama jarayoni boshlangan.",,
181,1066-79.wav,BBC O'zbek xizmati Facebook sahifasiga joylagan bir surat keng muhokamalarga sabab bo'lgan. Rishtonlik blogger Dima Qayyum olgan Surxondaryoda ketmon ushlab turgan ayollar surati nimaga bunchalar qiziqish uyg'otdi?,,
182,1015-63.wav,"Afg'oniston rasmiylari tarqatayotgan xabarlarga ko'ra, Zabul viloyatida Tolibonning ikki guruhi o'rtasida qaqshatqich janglar kelib chiqqan, o'nlab jangarilar halok bo'lgan.",,
183,1062-74.wav,"Kitob ""12 G'azal by Alisher Navoiy, 14 Poems by Abdulhamid Cho'lpon"" (Alisher Navoiyning 12 g'azali va Abdulhamid Cho'lponning 14 she'ri) deb nomlanadi.",,
184,1017-44.wav,"Ammo basketbol o'ynagan, basketbol o'yinchisidan keyin hakamga aylangan.",,
185,1028-56.wav,"""Ey, aravangni tort bu yoqqa, men sendan oldin kelganman"", deb baqirgan ayolga javob sifatida boshqa ayol aravasini sal tortib, kuch bilan unikiga uradi.",,
186,1050-43.wav,"O'zbekiston ""Tolibon""ning voqe' hukumatini olqishlagan, ular boshqaruvi ostidagi Afg'onistonga katta miqdorda ko'mak bergan birinchi va hozircha yagona Markaziy Osiyo davlati bo'ladi.",,
187,1018-33.wav,"Buyuk Britaniyaning Sog'liqni saqlash milliy xizmati tomonidan tarkibida cho'chqa jelatini, yelimshak mavjud emdorlarning ishlatilishi mamlakatdagi vegetarian va musulmon jamoalarning qattiq noroziligiga sabab bo'lmoqda.",,
188,1001-78.wav,"Xalqaro inson huquqlarini saqlash tashkilotining aytishicha, Xitoy uyg'ur oilalarini zo'r bilan bir-biridan ajratmoqda. Ularning yosh, yosh bolalarini davlat tasarrufidagi yetimxonalarga yubormoqda.",,
189,1034-13.wav,Hindiston matbuotida O'zbekistonlik ayollarning fohishalikda gumonlanib qo'lga olinayotgani aks etgan xabarlar tez-tez chiqadi.,,
190,1021-33.wav,Suriyada borgan sayin ko'proq ayollar hukumat kuchlari va qurolli guruhlar tomonidan zo'rlanmoqda va qiynoqlarga tutilmoqda.,,
191,1054-109.wav,Chora Rossiya pasportidan kechishmi?,,
192,1068-02.wav,"Britaniyalik mashhur qo'shiqchi Sami Yusuf ""Markaz"" deb nomlangan yangi qo'shiqlar albomini e'lon qildi.",,
193,1017-36.wav,Senegalda shpargalka sotgan o'qituvchilar qamoqqa tashlandi.,,
194,1055-20.wav,O'zbekiston koronavirusga qarshi kurashish uchun Rossiyadan zudlik bilan 500 ta sun'iy nafas olish apparati sotib oladi. Jamoat joylari har kuni uch marta dezinfeksiya qilinadi.,,
195,1053-57.wav,"O'zbekiston davlat televideniyesining ""Hidoyat sari"" ko'rsatuvi odamlarni ota-onaga nisbatan xushmuomala bo'lishga chaqirgan.",,
196,1052-95.wav,Misr Konstitutsion Mahkamasining raisi Adli Mansur muvaqqat prezident sifatida qasamyodga keltirilishi haqida e'lon qilindi.,,
197,1027-08.wav,Vladimir Putinning hokimiyatga kelganiga 20 yil to'lmoqda.,,
198,1017-71.wav,"Tikuchardagi ta'qibdan so'ng, turk politsiyasi 11-iyul kuni mashhur islom voizi, Prezident Erdog'an tarafdori, o'zbek mijozlari orasida Horun Yahyo taxallusi ostida bitilgan ""Ollohning Qur'ondagi mo'jizalari"" kitobi bilan taniqli Adnan O'ktar qo'lga olindi.",,
199,1024-69.wav,Shu yil boshlarida o'z qaramog'i ostidagi 4 yoshli qizni o'ldirishda ayblangan o'zbekistonlik enaga ustidan mahkama jarayoni boshlanmoqda.,,
200,1039-15.wav,Qirg'izistonni 6 yil boshqargan sobiq prezident Almazbek Atambayevning qamoqdagi muddati sud qarori bilan 26-oktabrgacha uzaytirildi.,,
201,1037-89.wav,Ayrim o'zbekistonliklar mamlakatning birinchi atom elektr stansiyasi loyihasi qo'llab-quvvatlangan omma so'rovi natijalarini savol ostiga olishmoqda.,,
202,1028-25.wav,O'zbekistonda qiynoqlarga tutilgani borasidagi ish BMTda muhokama qilingan Qayum Ortiqovga Amerika Qo'shma Shtatlaridan boshpana berilgan.,,
203,1016-01.wav,Poytaxt Kobuldagi masjid qonli xudkushlik hujumi nishoniga aylandi. Hodisa shom namozi paytida yuz berdi.,,
204,1048-42.wav,Turkiya hukumati Abdurahmon Solih Aldinning mamlakatda istalmagan shaxsga aylanishi bundan oldin Misrning Turkiya elchisini Qohiradan chiqarib yuborganiga javob ekanini aytgan.,,
205,1036-41.wav,Suv Farg'ona vodiysida dolzarb masala.,,
206,1038-24.wav,Tadbirkor Alisher Sa'dullayev qurultoyda so'z olgan va u tomonidan yangragan takliflar Prezidentga ma'qul kelgan.,,
207,1031-100.wav,"Iste'dodli xonanda va bastakor Jahongir Otajonovning ""Ikki qal'b"" qo'shig'i uning betakror ovozini O'zbekistonga tanitdi, desak xato bo'lmaydi.",,
208,1033-41.wav,Rossiyada ishlayotgan O'zbekistonlik yoshlar vatanidagi oliy gohlarda o'qish uchun hujjat topshirishga yo'lga chiqqanligini aytishmoqda.,,
209,1041-60.wav,Putin va Ramzanga qarshi qo'shin,,
210,1030-53.wav,"Bundan tashqari, men ularni mahalliy yangiliklar manbalarida ham, butun Ukraina manbalarida ham o'qiyman.",,
211,1061-15.wav,"Ammo begona yurtda ularni keltiruvchi yaqinlari yo'q, faqat ko'ngillilarning Ramazon oyi bayramlaridagi xayriyalarini hisobga olmaganda.",,
212,1014-15.wav,"Toshkentdagi Yunusobod, Oloy, Eski juva, Farhod va Qo'yliq bozorlari oralardagi farq yer bilan osmoncha.",,
213,1041-03.wav,"Yozuvchi, munaqqid va siyosatchi Ahmad A'zam 28-iyun 1949-yili Samarqand viloyati Jomboy tumanidagi G'azira qishlog'ida tug'ilgan.",,
214,1049-80.wav,"Ayrim tadbirkorlar O'zbekistonda ko'plab qaror va farmonlar qabul qilinayotganiga qaramasdan, ularning huquqlari birdek himoya qilinmayotganini aytishadi.",,
215,1024-93.wav,"Olam.uz yangiliklar portalining 23-oktabr kuni tarqatgan xabarida yozilishicha, O'zbekistonda yaxshi paxta hosili olgan fermerlarga imtiyozlar beriladi.",,
216,1026-09.wav,"BBC'ning 100 Ayol loyihasiga intervyu bergan aktrisa maoshlardagi notenglik, tana rangi sababli kamsitgani va ijtimoiy tarmoqlar o'tkazadigan bosim haqida gapirdi.",,
217,1059-80.wav,Sal oldinroq esa Milliy xavfsizlik xizmati raisi Rustam Inoyatov hokimiyat uchun kurashni boshlab yuborganini yozgandi.,,
218,1058-88.wav,Internetda yosh qiz bilan yalang'och holda aftidan jinsiy aloqa qilayotgan domla aks etgan video tarqaldi.,,
219,1022-26.wav,"NATO bosh kotibi Jens Stoltenbergning aytishicha, alyansning yuz minglab harbiylari yuqori jangovar tayyorgarlik holatiga keltiriladi.",,
220,1034-80.wav,"Parijdagi uchrashuv nihoyasida 30 davlat har qanday vositani ishga solib bo'lsada, Islomiy Davlatga qarshi kurashishga kelishdilar.",,
221,1041-27.wav,Afg'oniston janubidagi Hilmand viloyatining aksar qismi Tolibon nazorati ostida.,,
222,1013-56.wav,Kuch tizimlari 70 yashar fermer ayolni ham kaltaklashgan.,,
223,1063-35.wav,O'zbekiston xalqiga yangi yil tabrigida Prezident Islom Karimov o'tgan yilda erishilgan yutuqlarni sarhisob qilish bilan birga odamlarning noroziligini qo'zg'ayotgan qoldiqlar haqida ham gapirdi.,,
224,1027-32.wav,"The Economist: O'zbek gazi xaridorsiz qoldi. G'arbning taniqli The Economist nashri O'zbekiston o'zi ishlab chiqarayotgan tabiiy gazni xorijga eksport qila olmayotgani, oqibatda hukumat qazib olingan gazdan mamlakatning o'zida foydalanishning turli yo'llarini ko'rib chiqayotgani haqida yozgan.",,
225,1053-18.wav,"Bundan bir qancha vaqt oldin olimlar sayyorani saqlab qolishga 12 yil vaqtimiz bor, deya ta'kidlar edilar.",,
226,1001-14.wav,Ayrim siyosiy tahlilchilar nazdlarida AQSH yangi prezidenti o'tgan yil avgust oyida O'zbekiston qatorida tilga olib o'tgan aksariyat davlatlar fuqarolariga nisbatan vaqtinchalik viza taqiqining kiritilishi tabiiy ravishda bu ro'yxatning keyinchalik kengayishini anglatadi.,,
227,1006-78.wav,Britaniya poytaxti London butun dunyodan kelgan mehmonlarga shoping uchun qulay joy deb ko'riladi.,,
228,1054-86.wav,BBC bilan suhbatda O'zbekiston Markaz qo'mining sobiq mafkura kotibasi Ran'o Abdullayeva Prezident Shavkat Mirziyoyevni Fayzulla Xo'jayev va Sharof Rashidov singari arboblarga tenglashtirdi.,,
229,1066-93.wav,"Germaniyaning Toshkentdagi elchisi Neithart Höfer-Wissingning so'zlariga ko'ra, iqtisodiy qonunlar ham tabiat qonunlariga o'xshaydi.",,
230,1007-07.wav,"Amerika general va u rahbarlik qilgan Oliy Quds gvardiyasini ""terrorist"" deb atadi.",,
231,1058-84.wav,Xalqaro press klubning Farg'onadagi ayniy sessiyasida Xalq ta'limi vaziri Sherzod Shermatov o'qituvchilarning asosiy vaqti qishloq xo'jaligidagi majburiy mehnatda o'tganini tilga olgan.,,
232,1058-86.wav,Vladimir Putin Rossiya bosqinidan keyin Prezident Si Tsinpin bilan birinchi shaxsiy muzokaralarida Xitoyning Ukraina borasidagi xavotirini tan oldi.,,
233,1003-33.wav,Bu savolga ikki davlat mudofaa vazirligi bo'linmalari ishtirokidagi ilk qo'shma harbiy mashg'ulotlar turtki bergan.,,
234,1033-16.wav,"Rossiya Muftiylar Kengashi raisi muovini bildirishicha, Saudiya Arabistoni o'zlarining so'rovlariga ijobiy javob bergan.",,
235,1052-57.wav,2016-yil 20-sentyabridan chetga meva-sabzavot eksport qiluvchilarning majburiy valyuta to'lovi ikki barobar kamaytirilgan.,,
236,1053-30.wav,"O'zbekistonning birinchi va oxirgi davlat kotibi Rahim Rajabov marhum Islom Karimov davrida davlat va xalq mulki talon-taroj qilingani, bitta avtomobil zavodi qurilishi deb mamlakatning butun boshli og'ir va aviatsiya sanoatlari barbod qilinganini aytgan.",,
237,1054-57.wav,Yagona kubok uchun kurash arafasida dunyo futbol olamining yulduzlari nimalarni hayol qilishmoqda? Xuddi shu savol bugun futbolga befarq bo'lmagan barchani birdek qiziqtirayotgan bo'lishi tabiiy.,,
238,1035-72.wav,Qohirada qudratdan chetlatilgan Prezident Muhammad Mursiy tarafdorlari va muxoliflari namoyishlari davom etmoqda.,,
239,1024-09.wav,"Janubiy Koreyadagi Chosun Ilbo gazetasining yozishiga ko'ra, Shimoliy Koreya mamlakat rahbari Kim Chen In va AQSH Prezidenti Donald Tramp o'rtasida Vyetnamda o'tgan muvaffaqiyatsiz muzokaralar ortidan ushbu uchrashuvni tashkillashga bosh-qosh bo'lgan amaldorlarni jazolagan.",,
240,1003-60.wav,"Shavkat Mirziyoyev Tog'li Qorabog' bitimini olqishladi, kelishuv Rossiya Federatsiyasining faol ko'magida erishilganini ham ta'kidlab o'tdi.",,
241,1010-91.wav,"Bizga qolsa biletini arzonlashtirishsa va haftada uch marta yo'lga qo'yishsa, Samarqand-Istanbul-Samarqand reyslarini, deydi so'nggi yangilikka munosabat bildirgan Istanbuldagi o'zbekistonliklardan biri.",,
242,1068-10.wav,Jahon bo'ylab deyarli 30 million odam qullikda yashayapti. 162 ta mamlakatdagi ahvolni o'rgangan yangi tadqiqot xulosasi ana shunday.,,
243,1012-27.wav,"Qirg'izistonda joriy oyda koronavirus yuqtirganlar soni 4,5 baravar ortdi.",,
244,1037-99.wav,Qirg'iziston o'z konstitutsiyasiga o'zgartirishlar bo'yicha referendumga hozirlanmoqda.,,
245,1011-47.wav,O'zbekiston Rossiya yordamida quradigan atom elektr stansiyasi uchun mutaxassislarni tayyorlashni boshlamoqda.,,
246,1012-37.wav,Hindiston politsiyasi amerikalik 21 yashar Koinot go'zali Olivia Culponi xuddi shu narsada ayblamoqda.,,
247,1045-31.wav,Mobil telefonlardagi materiallar uchun BBC haq olmaydi. Faqat o'zingizning mobil telefon operatorlaringizga to'lashingizga to'g'ri keladi.,,
248,1024-30.wav,Bu gal mavjud vaziyatga O'zbekiston musulmonlar idorasi rasman munosabat bildirdi. O'zbekiston mintaqaning eng yirik musulmon davlati bo'ladi.,,
249,1043-59.wav,"Falastinlik mashhur DJ, ""Texno qirolicha"" nomi bilan tanilgan 30 yashar Sama Abdulhadiy ustidan qo'zg'atilgan jinoyat ishi dunyo matbuoti e'tiborini o'ziga tortgan.",,
250,1058-27.wav,Qirg'iziston mobil hukumat tuzmoqchi. O'zbekiston bosh vaziri yangi tayinlov bilan qutladi. Qirg'iziston davlat idoralari sonini keskin qisqartirdi. Yangi bosh vazir etib 42 yoshli butunlay yangi siyosatchini tayinladi.,,
251,1057-34.wav,Hujjatda uning qizlik pardasi holati tasvirlanadi va bu qiz bokira ekan degan gap yoziladi.,,
252,1026-04.wav,"Jazoir sharqida S-130 Herkules harbiy transport uchoqi halokatga uchragan. Mahalliy televideniye xabar qilishicha, ekipaj a'zolari dohil 103 kishi hayotdan ko'z yumgan.",,
253,1038-103.wav,BBC mehmoni - hujjatli kino va videoart ijodkori Oleg Karpov.,,
254,1058-30.wav,Bu Yaponiya harbiylarining mamlakatda qurolli kuchlar to'g'risidagi qonunchilikka o'zgartirish kiritganidan so'ng ilk amaliyotidir.,,
255,1010-69.wav,Turkiya janubidagi Hatay viloyatida har doim turli millat vakillari umr guzaronlik qilib kelishgan.,,
256,1038-17.wav,Rossiya esa kuni kecha koronavirus aniqlangan o'zga davlat fuqarolarini mamlakatda yashash va ishlash huquqidan mahrum etishga qaror qildi.,,
257,1028-99.wav,AQSH Afg'onistondagi 20 yillik harbiy hozirligiga yakun yasadi. So'nggi Amerika askari ham Afg'onistonni tark etdi.,,
258,1029-106.wav,Turkiyada shu hafta boshida poraxo'rlikka aloqadorlik bilan hibsga olingan ikki vazirning o'g'illariga rasman ayblov e'lon qilingan.,,
259,1009-10.wav,Majburiy mehnat borasida Kun.uz nashri bilan suhbatda o'qituvchilarni o'z huquqi buzilishiga yo'l qo'yib berishda ayblagan Xalq ta'limi vaziri bu gal vazirlik veb sahifasida bayonot bilan chiqdi.,,
260,1027-103.wav,"Islomiy Davlat o'zgacha terrorchi guruh edi. Uning jangarilari yolg'iz harakat qilmas, balki o'z oilalarini ham IShID xizmatiga olib kelar edi.",,
261,1031-94.wav,Ochlikdan o'lishdan ham qo'rqinchliroq narsa bo'lmasa kerak.,,
262,1061-04.wav,25-oktabr kuni Turkiyaga davlat tashrifini boshlagan Prezident Shavkat Mirziyoyev Anqaradagi Prezident ko'shkida saf tortgan faxriy qo'rovulga turk tilida xitob qilgan.,,
263,1022-35.wav,Boshqa davlat fuqaroligini olgan shaxslarni fuqarolikdan mahrum qilish Shavkat Mirziyoyev boshlagan siyosatga zid emasmi?,,
264,1063-81.wav,Toshkent koronavirus O'zbekiston qachon vaktsina sotib oladi? Prezident Mirziyoyev bosh vazir o'rinbosariga bergan bir hafta muhlat o'tdi. O'zbekistonlik mas'ul vaziyatga oydinlik kiritdi.,,
265,1030-35.wav,"Yangi Mirziyoyev aytdi, o'zbekistonliklar qaytariladi. Chetda aksariyat O'zbekiston fuqarolari uchun dolzarb bu masalaga shaxsan prezident Shavkat Mirziyoyevning o'zi oydinlik kiritdi.",,
266,1027-93.wav,O'zbekiston Davlat Turizm Qo'mitasining raisi Aziz Abduhakimovning O'zbekiston Havo Yo'llarini himoya qilish chaqirig'i internetda qizg'in bahslarga sabab bo'ldi.,,
267,1062-09.wav,Rossiya Prezidentining 8-aprelda Olmoniya va Hollandiyaga safarini Femen qizlari o'ziga xos tarzda kutib olishgan.,,
268,1035-36.wav,O'tgan yili ayni shu haftada Tolibon AQSH ishlab chiqqan va nazariy jihatdan Afg'onistonda tinchlik o'rnatilishiga yo'l ochuvchi bitimni imzolagan edi.,,
269,1007-47.wav,Navoiyshunos Muhammadjon Otamahmudov bu yil 100 yoshni qarshi oladilar.,,
270,1067-30.wav,"Qirg'iziston Davlat chegara xizmatining bildirishicha, qirg'iz-tojik chegarasida vaziyat yana taranglashgan.",,
271,1010-83.wav,Bunaqasi so'nggi 30 yil ichida bo'lmagan. Nima o'zgardi? Putin va Rossiya zaiflashdimi?,,
272,1016-45.wav,Siyosiy kuzatuvchilar bu nisbatan yosh demokratiyaga ega bo'lgan Tunisning yana avtoritar rejaga qaytishidan xavotir bildirishyapti.,,
273,1048-101.wav,Biroq bu choralar O'zbekiston xibsxonalarida qiynoqlarga barham beradimi?,,
274,1015-02.wav,Odamlar davlat boshqaruvini baholamoqda va tanqidiy qarashlarini qo'rqmasdan bayon etmoqda.,,
275,1067-38.wav,"Dentons bugunda Toshkentda ham o'z vakolatxonasiga ega, Luis Kainer esa qator xorijiy investorlarga huquqiy maslahat berish va shartnomalarini tuzish bilan mashg'ul.",,
276,1054-74.wav,Qozog'iston sobiq Sovet o'lkalari ichida o'smir qizlarning joniga qasd qilishi bo'yicha birinchi o'rinni egallagan.,,
277,1020-10.wav,O'zbekiston Favqulodda vaziyatlar vazirligi Qarshi shahri chetidagi Mexanizator mavzesida eshitilgan kuchli portlash borasida ma'lumot tarqatdi.,,
278,1043-63.wav,"Yaqinlari va qator taniqli olimlar, sharqshunos tadqiqotchi Andrey Kubatinning jinoyat ishini qayta ko'rib chiqish va uni qamoqdan ozod etilishini so'rab murojaat bilan chiqdilar.",,
279,1032-40.wav,Qamoqdagi jurnalist Dilmurod Said Mirziyoyevga murojaat etdi va o'ziga qo'yilgan ayblar mutlaqo asossiz ekanini aytdi.,,
280,1054-21.wav,O'zbekiston Davlat Xavfsizlik Xizmati xibsxonasida saqlanayotgan sobiq diplomat Qodirjon Yusupovga dori-darmonlar olib kirilishiga ruxsat berilmayapti.,,
281,1041-25.wav,"Andijon qirg'iniga 17 yil to'lar ekan, O'zbekistonliklar orasida ushbu xunrezlikda aybdorlar javobgarlikka tortilib, adolat qaror topishiga umid hamon so'nmagan.",,
282,1056-14.wav,G'arbiy qirg'oqda ikki falastinlik o'smirning jasadi topilgan.,,
283,1036-84.wav,Bortida 224 nafar yo'lovchi bo'lgan samolyot Moskva yaqinidagi Jukovskiy aeroportidan Simferopolga yo'l olgan edi. Yo'lovchilarning barchasi tirik.,,
284,1019-93.wav,Amaldagi jahon chempioni Germaniya guruh bosqichidan pastga quladi.,,
285,1068-87.wav,Tashkil topganidan buyon Isroil davlati yetakchilari mamlakatning murosa qilish mushkul qo'shnilar bilan o'rab olinganini ta'kidlab keladilar. Ammo yaqindan beri arab dunyosining ba'zi qismlari Isroilga nisbatan do'stona munosabat bildirishga o'tgani ko'zga tashlana boshladi.,,
286,1067-32.wav,Jordan Quill Londondagi Courtauld Institute of Art oliygohi san'at tarixi bo'limida tahsil oladi.,,
287,1034-22.wav,Xitoy olimlari qadimiy odamlarning yangi turi deb ishoniluvchi bosh chanog' topishdi. Ajdar odam eng yaqin ajdodimiz bo'lishi mumkinmi?,,
288,1059-86.wav,"Rasmiy xabarlarga ko'ra, bugun O'zbekiston bo'ylab 2000 ga yaqin jome' masjidlarida Qurbon hayiti namozi ado etilgan.",,
289,1042-29.wav,"Hindistonda ahvol dahshatli. Kasallarga ham, o'liklarga ham joy yo'q. Mamlakat koronavirusning uchinchi to'lqiniga dosh bera olmayapti.",,
