id,original_path,augmented_path,original_duration,augmented_duration,speed_applied,speed_rate_applied,pitch_applied,noise_applied,time_mask_applied,augmentation_type
195,00002141.wav,00002141_augmented_spd_pch_msk.wav,5.9894,5.6878,True,1.053,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
196,00002149.wav,00002149_augmented_spd_nse.wav,9.54,8.7963,True,1.0846,False,False,False,AugmentationType.SPEED|NOISE
197,00002149.wav,00002149_augmented_pch_msk.wav,9.54,9.54,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
198,00002149.wav,00002149_augmented_spd_pch_nse.wav,9.54,8.7284,True,1.093,True,True,False,AugmentationType.SPEED|PITCH|NOISE
199,00002149.wav,00002149_augmented_spd_pch_msk.wav,9.54,9.2263,True,1.034,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
200,00002232.wav,00002232_augmented_spd_nse.wav,11.7707,11.9087,True,0.9884,False,True,False,AugmentationType.SPEED|NOISE
201,00002232.wav,00002232_augmented_pch_msk.wav,11.7707,11.7707,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
202,00002232.wav,00002232_augmented_spd_pch_nse.wav,11.7707,11.3965,True,1.0328,True,False,False,AugmentationType.SPEED|PITCH|NOISE
203,00002232.wav,00002232_augmented_spd_pch_msk.wav,11.7707,11.8344,True,0.9946,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
204,00002252.wav,00002252_augmented_spd_nse.wav,12.0907,12.5292,True,0.965,False,True,False,AugmentationType.SPEED|NOISE
205,00002252.wav,00002252_augmented_pch_msk.wav,12.0907,12.0907,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
206,00002252.wav,00002252_augmented_spd_pch_nse.wav,12.0907,11.3206,True,1.068,True,True,False,AugmentationType.SPEED|PITCH|NOISE
207,00002252.wav,00002252_augmented_spd_pch_msk.wav,12.0907,11.0922,True,1.09,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
208,00002300.wav,00002300_augmented_spd_nse.wav,6.9387,6.8537,True,1.0124,False,True,False,AugmentationType.SPEED|NOISE
209,00002300.wav,00002300_augmented_pch_msk.wav,6.9387,6.9387,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
210,00002300.wav,00002300_augmented_spd_pch_nse.wav,6.9387,7.6064,True,0.9122,True,True,False,AugmentationType.SPEED|PITCH|NOISE
211,00002300.wav,00002300_augmented_spd_pch_msk.wav,6.9387,6.6544,True,1.0427,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
212,00002324.wav,00002324_augmented_spd_nse.wav,6.6535,7.2189,True,0.9217,False,False,False,AugmentationType.SPEED|NOISE
213,00002324.wav,00002324_augmented_pch_msk.wav,6.6535,6.6535,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
214,00002324.wav,00002324_augmented_spd_pch_nse.wav,6.6535,6.3398,True,1.0495,True,True,False,AugmentationType.SPEED|PITCH|NOISE
215,00002324.wav,00002324_augmented_spd_pch_msk.wav,6.6535,6.7047,True,0.9924,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
216,00002331.wav,00002331_augmented_spd_nse.wav,5.7334,5.4768,True,1.0468,False,False,False,AugmentationType.SPEED|NOISE
217,00002331.wav,00002331_augmented_pch_msk.wav,5.7334,5.7334,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
218,00002331.wav,00002331_augmented_spd_pch_nse.wav,5.7334,5.3483,True,1.072,True,True,False,AugmentationType.SPEED|PITCH|NOISE
219,00002331.wav,00002331_augmented_spd_pch_msk.wav,5.7334,5.4594,True,1.0502,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
220,00002337.wav,00002337_augmented_spd_nse.wav,3.3233,3.3064,True,1.0051,False,True,False,AugmentationType.SPEED|NOISE
221,00002337.wav,00002337_augmented_pch_msk.wav,3.3233,3.3233,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
222,00002337.wav,00002337_augmented_spd_pch_nse.wav,3.3233,3.075,True,1.0808,True,True,False,AugmentationType.SPEED|PITCH|NOISE
223,00002337.wav,00002337_augmented_spd_pch_msk.wav,3.3233,3.3542,True,0.9908,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
224,00002343.wav,00002343_augmented_spd_nse.wav,12.6347,12.5278,True,1.0085,False,True,False,AugmentationType.SPEED|NOISE
225,00002343.wav,00002343_augmented_pch_msk.wav,12.6347,12.6347,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
226,00002343.wav,00002343_augmented_spd_pch_nse.wav,12.6347,13.9804,True,0.9037,True,True,False,AugmentationType.SPEED|PITCH|NOISE
227,00002343.wav,00002343_augmented_spd_pch_msk.wav,12.6347,12.6576,True,0.9982,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
228,00002379.wav,00002379_augmented_spd_nse.wav,13.83,14.0037,True,0.9876,False,True,False,AugmentationType.SPEED|NOISE
229,00002379.wav,00002379_augmented_pch_msk.wav,13.83,13.83,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
230,00002379.wav,00002379_augmented_spd_pch_nse.wav,13.83,12.8789,True,1.0738,True,False,False,AugmentationType.SPEED|PITCH|NOISE
231,00002379.wav,00002379_augmented_spd_pch_msk.wav,13.83,12.7819,True,1.082,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
232,00002383.wav,00002383_augmented_spd_nse.wav,5.6,5.1233,True,1.093,False,True,False,AugmentationType.SPEED|NOISE
233,00002383.wav,00002383_augmented_pch_msk.wav,5.6,5.6,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
234,00002383.wav,00002383_augmented_spd_pch_nse.wav,5.6,5.8612,True,0.9554,True,True,False,AugmentationType.SPEED|PITCH|NOISE
235,00002383.wav,00002383_augmented_spd_pch_msk.wav,5.6,5.6386,True,0.9932,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
236,00002392.wav,00002392_augmented_spd_nse.wav,12.3574,12.4404,True,0.9933,False,False,False,AugmentationType.SPEED|NOISE
237,00002392.wav,00002392_augmented_pch_msk.wav,12.3574,12.3574,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
238,00002392.wav,00002392_augmented_spd_pch_nse.wav,12.3574,11.5387,True,1.071,True,True,False,AugmentationType.SPEED|PITCH|NOISE
239,00002392.wav,00002392_augmented_spd_pch_msk.wav,12.3574,12.325,True,1.0026,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
240,00002437.wav,00002437_augmented_spd_nse.wav,5.3173,5.8824,True,0.9039,False,True,False,AugmentationType.SPEED|NOISE
241,00002437.wav,00002437_augmented_pch_msk.wav,5.3173,5.3173,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
242,00002437.wav,00002437_augmented_spd_pch_nse.wav,5.3173,5.3821,True,0.988,True,False,False,AugmentationType.SPEED|PITCH|NOISE
243,00002437.wav,00002437_augmented_spd_pch_msk.wav,5.3173,5.1976,True,1.023,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
244,00002452.wav,00002452_augmented_spd_nse.wav,4.7535,4.861,True,0.9779,False,True,False,AugmentationType.SPEED|NOISE
245,00002452.wav,00002452_augmented_pch_msk.wav,4.7535,4.7535,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
246,00002452.wav,00002452_augmented_spd_pch_nse.wav,4.7535,4.8278,True,0.9846,True,True,False,AugmentationType.SPEED|PITCH|NOISE
247,00002452.wav,00002452_augmented_spd_pch_msk.wav,4.7535,4.7764,True,0.9952,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
248,00002460.wav,00002460_augmented_spd_nse.wav,16.3573,16.4637,True,0.9935,False,False,False,AugmentationType.SPEED|NOISE
249,00002460.wav,00002460_augmented_pch_msk.wav,16.3573,16.3573,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
250,00002460.wav,00002460_augmented_spd_pch_nse.wav,16.3573,16.4127,True,0.9966,True,True,False,AugmentationType.SPEED|PITCH|NOISE
251,00002460.wav,00002460_augmented_spd_pch_msk.wav,16.3573,15.9172,True,1.0277,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
252,00002461.wav,00002461_augmented_spd_nse.wav,18.7894,18.4539,True,1.0182,False,True,False,AugmentationType.SPEED|NOISE
253,00002461.wav,00002461_augmented_pch_msk.wav,18.7894,18.7894,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
254,00002461.wav,00002461_augmented_spd_pch_nse.wav,18.7894,19.0626,True,0.9857,True,True,False,AugmentationType.SPEED|PITCH|NOISE
255,00002461.wav,00002461_augmented_spd_pch_msk.wav,18.7894,17.3274,True,1.0844,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
256,00002465.wav,00002465_augmented_spd_nse.wav,13.9335,14.1138,True,0.9872,False,False,False,AugmentationType.SPEED|NOISE
257,00002465.wav,00002465_augmented_pch_msk.wav,13.9335,13.9335,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
258,00002465.wav,00002465_augmented_spd_pch_nse.wav,13.9335,13.9336,True,1.0,True,True,False,AugmentationType.SPEED|PITCH|NOISE
259,00002465.wav,00002465_augmented_spd_pch_msk.wav,13.9335,14.6082,True,0.9538,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
260,00002488.wav,00002488_augmented_spd_nse.wav,9.8,10.1822,True,0.9625,False,False,False,AugmentationType.SPEED|NOISE
261,00002488.wav,00002488_augmented_pch_msk.wav,9.8,9.8,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
262,00002488.wav,00002488_augmented_spd_pch_nse.wav,9.8,9.3218,True,1.0513,True,True,False,AugmentationType.SPEED|PITCH|NOISE
263,00002488.wav,00002488_augmented_spd_pch_msk.wav,9.8,10.3224,True,0.9494,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
264,00002490.wav,00002490_augmented_spd_nse.wav,12.9334,12.4123,True,1.042,False,False,False,AugmentationType.SPEED|NOISE
265,00002490.wav,00002490_augmented_pch_msk.wav,12.9334,12.9334,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
266,00002490.wav,00002490_augmented_spd_pch_nse.wav,12.9334,13.9636,True,0.9262,True,True,False,AugmentationType.SPEED|PITCH|NOISE
267,00002490.wav,00002490_augmented_spd_pch_msk.wav,12.9334,14.21,True,0.9102,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
268,00002506.wav,00002506_augmented_spd_nse.wav,3.4535,3.6084,True,0.9571,False,True,False,AugmentationType.SPEED|NOISE
269,00002506.wav,00002506_augmented_pch_msk.wav,3.4535,3.4535,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
270,00002506.wav,00002506_augmented_spd_pch_nse.wav,3.4535,3.4606,True,0.9979,True,True,False,AugmentationType.SPEED|PITCH|NOISE
271,00002506.wav,00002506_augmented_spd_pch_msk.wav,3.4535,3.3179,True,1.0409,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
272,00002514.wav,00002514_augmented_spd_nse.wav,6.2935,6.1144,True,1.0293,False,True,False,AugmentationType.SPEED|NOISE
273,00002514.wav,00002514_augmented_pch_msk.wav,6.2935,6.2935,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
274,00002514.wav,00002514_augmented_spd_pch_nse.wav,6.2935,6.8086,True,0.9244,True,True,False,AugmentationType.SPEED|PITCH|NOISE
275,00002514.wav,00002514_augmented_spd_pch_msk.wav,6.2935,5.7479,True,1.0949,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
276,00002532.wav,00002532_augmented_spd_nse.wav,6.2027,6.6358,True,0.9347,False,True,False,AugmentationType.SPEED|NOISE
277,00002532.wav,00002532_augmented_pch_msk.wav,6.2027,6.2027,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
278,00002532.wav,00002532_augmented_spd_pch_nse.wav,6.2027,5.9152,True,1.0486,True,False,False,AugmentationType.SPEED|PITCH|NOISE
279,00002532.wav,00002532_augmented_spd_pch_msk.wav,6.2027,5.8479,True,1.0607,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
280,00002560.wav,00002560_augmented_spd_nse.wav,12.9974,13.3541,True,0.9733,False,True,False,AugmentationType.SPEED|NOISE
281,00002560.wav,00002560_augmented_pch_msk.wav,12.9974,12.9974,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
282,00002560.wav,00002560_augmented_spd_pch_nse.wav,12.9974,13.6727,True,0.9506,True,True,False,AugmentationType.SPEED|PITCH|NOISE
283,00002560.wav,00002560_augmented_spd_pch_msk.wav,12.9974,12.8324,True,1.0129,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
284,00002561.wav,00002561_augmented_spd_nse.wav,8.7413,8.024,True,1.0894,False,False,False,AugmentationType.SPEED|NOISE
285,00002561.wav,00002561_augmented_pch_msk.wav,8.7413,8.7413,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
286,00002561.wav,00002561_augmented_spd_pch_nse.wav,8.7413,9.6522,True,0.9056,True,False,False,AugmentationType.SPEED|PITCH|NOISE
287,00002561.wav,00002561_augmented_spd_pch_msk.wav,8.7413,8.1368,True,1.0743,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
288,00002567.wav,00002567_augmented_spd_nse.wav,5.264,5.5803,True,0.9433,False,True,False,AugmentationType.SPEED|NOISE
289,00002567.wav,00002567_augmented_pch_msk.wav,5.264,5.264,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
290,00002567.wav,00002567_augmented_spd_pch_nse.wav,5.264,5.8382,True,0.9016,True,True,False,AugmentationType.SPEED|PITCH|NOISE
291,00002567.wav,00002567_augmented_spd_pch_msk.wav,5.264,5.6639,True,0.9294,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
292,00002610.wav,00002610_augmented_spd_nse.wav,5.87,5.4126,True,1.0845,False,True,False,AugmentationType.SPEED|NOISE
293,00002610.wav,00002610_augmented_pch_msk.wav,5.87,5.87,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
294,00002610.wav,00002610_augmented_spd_pch_nse.wav,5.87,5.4448,True,1.0781,True,True,False,AugmentationType.SPEED|PITCH|NOISE
295,00002610.wav,00002610_augmented_spd_pch_msk.wav,5.87,5.4131,True,1.0844,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
296,00002623.wav,00002623_augmented_spd_nse.wav,10.75,11.4367,True,0.94,False,True,False,AugmentationType.SPEED|NOISE
297,00002623.wav,00002623_augmented_pch_msk.wav,10.75,10.75,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
298,00002623.wav,00002623_augmented_spd_pch_nse.wav,10.75,10.3893,True,1.0347,True,False,False,AugmentationType.SPEED|PITCH|NOISE
299,00002623.wav,00002623_augmented_spd_pch_msk.wav,10.75,11.2033,True,0.9595,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
300,00002632.wav,00002632_augmented_spd_nse.wav,4.8374,4.7161,True,1.0257,False,True,False,AugmentationType.SPEED|NOISE
301,00002632.wav,00002632_augmented_pch_msk.wav,4.8374,4.8374,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
302,00002632.wav,00002632_augmented_spd_pch_nse.wav,4.8374,4.8859,True,0.9901,True,False,False,AugmentationType.SPEED|PITCH|NOISE
303,00002632.wav,00002632_augmented_spd_pch_msk.wav,4.8374,4.8563,True,0.9961,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
304,00002642.wav,00002642_augmented_spd_nse.wav,8.86,9.1708,True,0.9661,False,True,False,AugmentationType.SPEED|NOISE
305,00002642.wav,00002642_augmented_pch_msk.wav,8.86,8.86,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
306,00002642.wav,00002642_augmented_spd_pch_nse.wav,8.86,8.0668,True,1.0983,True,False,False,AugmentationType.SPEED|PITCH|NOISE
307,00002642.wav,00002642_augmented_spd_pch_msk.wav,8.86,8.7263,True,1.0153,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
308,00002651.wav,00002651_augmented_spd_nse.wav,11.51,11.1279,True,1.0343,False,True,False,AugmentationType.SPEED|NOISE
309,00002651.wav,00002651_augmented_pch_msk.wav,11.51,11.51,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
310,00002651.wav,00002651_augmented_spd_pch_nse.wav,11.51,12.4452,True,0.9249,True,False,False,AugmentationType.SPEED|PITCH|NOISE
311,00002651.wav,00002651_augmented_spd_pch_msk.wav,11.51,12.45,True,0.9245,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
312,00002655.wav,00002655_augmented_spd_nse.wav,13.296,14.1814,True,0.9376,False,True,False,AugmentationType.SPEED|NOISE
313,00002655.wav,00002655_augmented_pch_msk.wav,13.296,13.296,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
314,00002655.wav,00002655_augmented_spd_pch_nse.wav,13.296,12.4359,True,1.0692,True,False,False,AugmentationType.SPEED|PITCH|NOISE
315,00002655.wav,00002655_augmented_spd_pch_msk.wav,13.296,13.7341,True,0.9681,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
316,00002667.wav,00002667_augmented_spd_nse.wav,5.2,5.6124,True,0.9265,False,True,False,AugmentationType.SPEED|NOISE
317,00002667.wav,00002667_augmented_pch_msk.wav,5.2,5.2,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
318,00002667.wav,00002667_augmented_spd_pch_nse.wav,5.2,5.3355,True,0.9746,True,True,False,AugmentationType.SPEED|PITCH|NOISE
319,00002667.wav,00002667_augmented_spd_pch_msk.wav,5.2,4.9172,True,1.0575,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
320,00002669.wav,00002669_augmented_spd_nse.wav,18.3093,18.5927,True,0.9848,False,False,False,AugmentationType.SPEED|NOISE
321,00002669.wav,00002669_augmented_pch_msk.wav,18.3093,18.3093,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
322,00002669.wav,00002669_augmented_spd_pch_nse.wav,18.3093,19.4926,True,0.9393,True,True,False,AugmentationType.SPEED|PITCH|NOISE
323,00002669.wav,00002669_augmented_spd_pch_msk.wav,18.3093,17.9726,True,1.0187,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
324,00002702.wav,00002702_augmented_spd_nse.wav,13.552,13.1146,True,1.0334,False,True,False,AugmentationType.SPEED|NOISE
325,00002702.wav,00002702_augmented_pch_msk.wav,13.552,13.552,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
326,00002702.wav,00002702_augmented_spd_pch_nse.wav,13.552,14.6094,True,0.9276,True,True,False,AugmentationType.SPEED|PITCH|NOISE
327,00002702.wav,00002702_augmented_spd_pch_msk.wav,13.552,12.3337,True,1.0988,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
328,00002764.wav,00002764_augmented_spd_nse.wav,11.1307,11.6657,True,0.9541,False,False,False,AugmentationType.SPEED|NOISE
329,00002764.wav,00002764_augmented_pch_msk.wav,11.1307,11.1307,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
330,00002764.wav,00002764_augmented_spd_pch_nse.wav,11.1307,11.9608,True,0.9306,True,True,False,AugmentationType.SPEED|PITCH|NOISE
331,00002764.wav,00002764_augmented_spd_pch_msk.wav,11.1307,10.6954,True,1.0407,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
332,00002928.wav,00002928_augmented_spd_nse.wav,18.8747,19.3283,True,0.9765,False,True,False,AugmentationType.SPEED|NOISE
333,00002928.wav,00002928_augmented_pch_msk.wav,18.8747,18.8747,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
334,00002928.wav,00002928_augmented_spd_pch_nse.wav,18.8747,18.3154,True,1.0305,True,True,False,AugmentationType.SPEED|PITCH|NOISE
335,00002928.wav,00002928_augmented_spd_pch_msk.wav,18.8747,19.026,True,0.992,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
336,00002935.wav,00002935_augmented_spd_nse.wav,11.2054,12.3354,True,0.9084,False,True,False,AugmentationType.SPEED|NOISE
337,00002935.wav,00002935_augmented_pch_msk.wav,11.2054,11.2054,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
338,00002935.wav,00002935_augmented_spd_pch_nse.wav,11.2054,12.3613,True,0.9065,True,True,False,AugmentationType.SPEED|PITCH|NOISE
339,00002935.wav,00002935_augmented_spd_pch_msk.wav,11.2054,10.2729,True,1.0908,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
340,00002966.wav,00002966_augmented_spd_nse.wav,11.9307,11.587,True,1.0297,False,True,False,AugmentationType.SPEED|NOISE
341,00002966.wav,00002966_augmented_pch_msk.wav,11.9307,11.9307,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
342,00002966.wav,00002966_augmented_spd_pch_nse.wav,11.9307,10.8669,True,1.0979,True,False,False,AugmentationType.SPEED|PITCH|NOISE
343,00002966.wav,00002966_augmented_spd_pch_msk.wav,11.9307,11.6542,True,1.0237,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
344,00002981.wav,00002981_augmented_spd_nse.wav,10.52,10.4353,True,1.0081,False,True,False,AugmentationType.SPEED|NOISE
345,00002981.wav,00002981_augmented_pch_msk.wav,10.52,10.52,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
346,00002981.wav,00002981_augmented_spd_pch_nse.wav,10.52,9.8856,True,1.0642,True,True,False,AugmentationType.SPEED|PITCH|NOISE
347,00002981.wav,00002981_augmented_spd_pch_msk.wav,10.52,11.5496,True,0.9109,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
348,00003000.wav,00003000_augmented_spd_nse.wav,5.7867,6.0667,True,0.9538,False,True,False,AugmentationType.SPEED|NOISE
349,00003000.wav,00003000_augmented_pch_msk.wav,5.7867,5.7867,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
350,00003000.wav,00003000_augmented_spd_pch_nse.wav,5.7867,5.8009,True,0.9976,True,True,False,AugmentationType.SPEED|PITCH|NOISE
351,00003000.wav,00003000_augmented_spd_pch_msk.wav,5.7867,5.9958,True,0.9651,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
352,00003025.wav,00003025_augmented_spd_nse.wav,11.0454,10.7793,True,1.0247,False,False,False,AugmentationType.SPEED|NOISE
353,00003025.wav,00003025_augmented_pch_msk.wav,11.0454,11.0454,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
354,00003025.wav,00003025_augmented_spd_pch_nse.wav,11.0454,10.6145,True,1.0406,True,True,False,AugmentationType.SPEED|PITCH|NOISE
355,00003025.wav,00003025_augmented_spd_pch_msk.wav,11.0454,11.9577,True,0.9237,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
