id,path,duration,text_spt,text_original,ref_normalized,hyp_normalized,wer,cer,sequence_similarity,ref_word_count,hyp_word_count,sentence_checked
4014,00011433_0.wav,23.11,"soat necha edi shu vaqtda? Oxirgi marta ko'rganim. Oxirgi marta ko'rganim. Oxirgi marta eto bilo gde-to 5:00 5:30 priblizitelno, kogda zvonil, kogda kak raz Zahira telefon qilganiga, o'sha onlayn konsulatsiya o'tkazganimga, o'sha oxirgi marta ko'rganim. 17:00 17:30","O'sha soat nechchilik edi shu vaqtda? Oxirgi marta ko'rganim. Oxirgi marta ko'rganim. Oxirgi marta eto bylo gde-to chasov pyat, pyat tridtsat priblizitelno, kogda zazvonil, kogda kak kakraz Zahira telefon qilganiga, o'sha onlayn konsultatsiya o'tkazganimga, o'sha oxirgi marta ko'rganim. 17:00, 17:30.",soat necha edi shu vaqtda oxirgi marta ko'rganim oxirgi marta ko'rganim oxirgi marta eto bilo gde-to besh nol besh o'ttiz priblizitelno kogda zvonil kogda kak raz zahira telefon qilganiga o'sha onlayn konsulatsiya o'tkazganimga o'sha oxirgi marta ko'rganim o'n yetti nol o'n yetti o'ttiz,o'sha soat nechchilik edi shu vaqtda oxirgi marta ko'rganim oxirgi marta ko'rganim oxirgi marta eto bylo gde-to chasov pyat pyat tridtsat priblizitelno kogda zazvonil kogda kak kakraz zahira telefon qilganiga o'sha onlayn konsultatsiya o'tkazganimga o'sha oxirgi marta ko'rganim o'n yetti nol o'n yetti o'ttiz,0.2326,0.1359,0.8221,43,44,"soat nechalar edi shu vaqtda? Oxirgi marta ko'rganim. Oxirgi marta ko'rganiz. Oxirgi marta eto bilo gde-to chasov 5:00 5:30 priblizitelno, kogda zvonil, kogda kak raz Zahira telefon qilganiga, o'sha onlayn konsulatsiya o'tkazganimga, o'sha oxirgi marta ko'rganim. 17:00 17:30"
1793,00014357.wav,12.592,"Bo'lmasam shu reanimatsiyada qargan doktor, bu doktor bilan gaplashdi, aytdilar bu bola yaxshi, man soppa-sog' qilib chiqarib yuborganman deb gaplashdi bu doktor bilan.","bo'lmasam shu reanimatsiyada qaragan doktor bu doktor bilan gaplashdilar, aytdilar, bu bola yaxshi, men soppa-soq qilib chiqarib yuborganman deb gaplashdilar bu doktor bilan.",bo'lmasam shu reanimatsiyada qargan doktor bu doktor bilan gaplashdi aytdilar bu bola yaxshi man soppa-sog' qilib chiqarib yuborganman deb gaplashdi bu doktor bilan,bo'lmasam shu reanimatsiyada qaragan doktor bu doktor bilan gaplashdilar aytdilar bu bola yaxshi men soppa-soq qilib chiqarib yuborganman deb gaplashdilar bu doktor bilan,0.2174,0.061,0.9641,23,23,
8697,00001055_1.wav,10.04,aniq biladi qancha ko'tara olishini kechqurunda bording o'sha uchun sen ko'proq ko'tarasan lekin ertalabda borsang siz uvezni ko'tara olmaysiz bu degani sizni,"aniq biladi qancha ko'tara olishini. Kechqurunda bording, o'shaning uchun sen ko'proq ko'tarasan. Lekin ertalabda borsangiz siz siz u vesni ko'tara olmaysiz. Bu degani sizni",aniq biladi qancha ko'tara olishini kechqurunda bording o'sha uchun sen ko'proq ko'tarasan lekin ertalabda borsang siz uvezni ko'tara olmaysiz bu degani sizni,aniq biladi qancha ko'tara olishini kechqurunda bording o'shaning uchun sen ko'proq ko'tarasan lekin ertalabda borsangiz siz siz u vesni ko'tara olmaysiz bu degani sizni,0.2273,0.0759,0.9602,22,24,"aniq biladi qancha ko'tara olishini. Kechqurunda bording, o'shaning uchun sen ko'proq ko'tarasan, lekin ertalabda borsangiz, siz u vesni ko'tara olmaysiz. Bu degani sizni"
15384,00002991_0.wav,28.48,"Kelavering, kelavering. Yo'q, yo'q, men o'zim mana qilaman, yo'q. Nima uchun har bir soha vakili o'z ishini qilmayapti? Prokuratura xodimi murojaat asosida voqeani o'rganayotgan jurnalistdan videoni o'chirishni talab qilsa, atrofda odam yig'ilyapti deb ommaviy axborot vositasi xodimlari","Keluring, keluring.
olib kelingda, shuni ko'tarib turing.
Davay... hamma yoqqa yetib...
Shunga tushib turadi keyin.
Yo'q, yo'q, men o'zim anavi qilaman aka.
Nima uchun har bir soha vakili o'z ishini qilmayapti? Prokuratura xodimi murojaat asosida voqeani o'rganayotgan jurnalistdan videoni o'chirishni talab qilsa, atrofda odam yig'ilyapti deb ommaviy axborot vositasi xodimlari...",kelavering kelavering yo'q yo'q men o'zim mana qilaman yo'q nima uchun har bir soha vakili o'z ishini qilmayapti prokuratura xodimi murojaat asosida voqeani o'rganayotgan jurnalistdan videoni o'chirishni talab qilsa atrofda odam yig'ilyapti deb ommaviy axborot vositasi xodimlari,keluring keluring olib kelingda shuni ko'tarib turing davay hamma yoqqa yetib shunga tushib turadi keyin yo'q yo'q men o'zim anavi qilaman aka nima uchun har bir soha vakili o'z ishini qilmayapti prokuratura xodimi murojaat asosida voqeani o'rganayotgan jurnalistdan videoni o'chirishni talab qilsa atrofda odam yig'ilyapti deb ommaviy axborot vositasi xodimlari,0.4595,0.3333,0.7613,37,50,
25020,00009243_0.wav,18.57,"O'sha 1500 kelgan pulni hammasini tikdik. Alohida 100 metr truba sotib oldik, o'zimizni yana asbob-anjomlar kerak bo'ladigan. Buni yasadik. Endi buni o'ylab turibmizda, nima qilib tanatsak bo'ladi buni xalqqa desak, bir mahal onam bilan gaplashsam, aytib qoldilarki, shu ZOR TVda","o'sha bir yarim ming kelgan pulni biznes ideyalar hammasini hammasiga tikdik. Alohida 100 metr turba sotib oldik, o'zimizni yana asbob anjomlar kerak bo'ladigan. Uni yasadik. Endi buni o'ylab turibmizda, nima qilib tanitsak bo'ladi buni xalqqa desak, bir mahal onam bilan gaplashsam, aytib qoldilarki, shu Zo'r TVda",o'sha bir ming besh yuz kelgan pulni hammasini tikdik alohida yuz metr truba sotib oldik o'zimizni yana asbob-anjomlar kerak bo'ladigan buni yasadik endi buni o'ylab turibmizda nima qilib tanatsak bo'ladi buni xalqqa desak bir mahal onam bilan gaplashsam aytib qoldilarki shu zor tvda,o'sha bir yarim ming kelgan pulni biznes ideyalar hammasini hammasiga tikdik alohida yuz metr turba sotib oldik o'zimizni yana asbob anjomlar kerak bo'ladigan uni yasadik endi buni o'ylab turibmizda nima qilib tanitsak bo'ladi buni xalqqa desak bir mahal onam bilan gaplashsam aytib qoldilarki shu zo'r tvda,0.2791,0.1479,0.6633,43,46,
17890,00017121_0.wav,28.39,"2008-2011-yillarda Toshkent shahar Mirobod tumani hokimi, 2011-2016-yillarda Toshkent shahar hokimining sanoat va tadbirkorlik masalalari bo'yicha birinchi o'rinbosari, 2016-2017-yillar davomida shahar hokimining sanoatni rivojlantirish, kapital qurilish, kommunikatsiyalar va kommunal xo'jalik masalalari bo'yicha o'rinbosari, 2017-2018-yilda Sergeli tumani hokimi, 2018-","2008-2011 yillarda Toshkent shahar Mirobod tumani hokimi. 2011-2016 yillarda Toshkent shahar hokimining sanoat va tadbirkorlik masalalari boʻyicha birinchi oʻrinbosari. 2016-2017 yillar davomida shahar hokimining sanoatni rivojlantirish, kapital qurilish, kommunikatsiyalar va kommunal xoʻjalik masalalari boʻyicha oʻrinbosari. 2017-2018 yilda Sergili tumani hokimi. 2018",2008-2011-yillarda toshkent shahar mirobod tumani hokimi 2011-2016-yillarda toshkent shahar hokimining sanoat va tadbirkorlik masalalari bo'yicha birinchi o'rinbosari 2016-2017-yillar davomida shahar hokimining sanoatni rivojlantirish kapital qurilish kommunikatsiyalar va kommunal xo'jalik masalalari bo'yicha o'rinbosari 2017-2018-yilda sergeli tumani hokimi ikki ming o'n sakkiz-,ikki ming sakkiz ikki ming o'n bir yillarda toshkent shahar mirobod tumani hokimi ikki ming o'n bir ikki ming o'n olti yillarda toshkent shahar hokimining sanoat va tadbirkorlik masalalari bo'yicha birinchi o'rinbosari ikki ming o'n olti ikki ming o'n yetti yillar davomida shahar hokimining sanoatni rivojlantirish kapital qurilish kommunikatsiyalar va kommunal xo'jalik masalalari bo'yicha o'rinbosari ikki ming o'n yetti ikki ming o'n sakkiz yilda sergili tumani hokimi ikki ming o'n sakkiz,0.925,0.4031,0.7589,40,71,
25838,00017772_0.wav,5.35,Erka o'sganmisiz? Mana qizingizni nimaga bunaqa erka katta qilyapsiz deb otasi qoyibdi sizni dadangizni.,"erka o'sganmisiz, mana qiz qizingizni nimaga bunaqa erka katta qilyapsiz deb otasi koyibdi, sizni dadangizlarni.",erka o'sganmisiz mana qizingizni nimaga bunaqa erka katta qilyapsiz deb otasi qoyibdi sizni dadangizni,erka o'sganmisiz mana qiz qizingizni nimaga bunaqa erka katta qilyapsiz deb otasi koyibdi sizni dadangizlarni,0.2143,0.0784,0.9573,14,15,Erka o'sganmisiz? Mana qizingizni nimaga bunaqa erka katta qilyapsiz deb otasi koyibdi sizni dadangizni.
16545,00019843_0.wav,11.02,"agar 10 ta tochka ochsangiz siz ko'paymaysiz, siz muammoni ko'paytirdingiz, 10 marta ko'paytirdingiz deydilar-da. Shuning uchun bizni muammolarimiz bor hozir, o'sha muammolarni yechish ustida ishlayapmiz, lekin albatta scaling ketaveradi.","siz agar o'n ta tochka ochsangiz, siz ko'paymaysiz, siz muammoni ko'paytirasiz, o'n marta ko'paytirasiz deydilar-da. Shuning uchun bizni muammo davrimiz bor hozir. O'sha muammolarni yechish ustida ishlayapmiz, lekin albatta scaling ketaveradi.",agar o'nta tochka ochsangiz siz ko'paymaysiz siz muammoni ko'paytirdingiz o'n marta ko'paytirdingiz deydilar-da shuning uchun bizni muammolarimiz bor hozir o'sha muammolarni yechish ustida ishlayapmiz lekin albatta scaling ketaveradi,siz agar o'n ta tochka ochsangiz siz ko'paymaysiz siz muammoni ko'paytirasiz o'n marta ko'paytirasiz deydilar-da shuning uchun bizni muammo davrimiz bor hozir o'sha muammolarni yechish ustida ishlayapmiz lekin albatta scaling ketaveradi,0.25,0.0687,0.5714,28,31,"agar 10 ta tochka ochsangiz, siz ko'paymaysiz, siz muammoni ko'paytirdingiz, 10 marta ko'paytirdingiz deydilar-da. Shuning uchun bizni muammolarimiz bor hozir, o'sha muammolarni yechish ustida ishlayapmiz, lekin albatta scaling ketaveradi."
22710,00007768_0.wav,11.18,"Qancha bolalarimiz Umid fondidan MBA'lar qilib o'qib kelgan. 100 ta bola bo'lsa, hozir bir 5 tasi qolgan o'sha davlatni tizimida. 95 tasi uzoq bilan 3 yilni otrabotka qilib ketib yubordi-ku.","qancha bollarimiz Umid fondidan MBA-lar qilib o'qib kelgan. 100 ta bola bo'lsa, hozir bir beshtasi qolgan o'sha davlatni tizimida. 95 tasi zo'rg'a bilan uch yilni atrabotka qilib ketdi yubordiyu.",qancha bolalarimiz umid fondidan mba'lar qilib o'qib kelgan yuzta bola bo'lsa hozir bir besh tasi qolgan o'sha davlatni tizimida to'qson besh tasi uzoq bilan uch yilni otrabotka qilib ketib yubordi-ku,qancha bollarimiz umid fondidan mba-lar qilib o'qib kelgan yuzta bola bo'lsa hozir bir beshtasi qolgan o'sha davlatni tizimida to'qson besh tasi zo'rg'a bilan uch yilni atrabotka qilib ketdi yubordiyu,0.2667,0.07,0.895,30,29,"Qancha bolalarimiz Umid fondidan MBAlar qilib o'qib kelgan. 100 ta bola bo'lsa, hozir bir 5 tasi qolgan o'sha davlatni tizimida. 95 tasi uzoq bilan 3 yilni otrabotka qilib ketib yubordi-ku."
12330,00014379_0.wav,4.59,Nafaqat ki parogi bilinmagan o'shanda birinchi gorban yeydi.,Nahotki parogi bilinmagan o'shanda. Birinchi gorbanyesi.,nafaqat ki parogi bilinmagan o'shanda birinchi gorban yeydi,nahotki parogi bilinmagan o'shanda birinchi gorbanyesi,0.5,0.1356,0.9027,8,6,Nahotki parogi bilinmagan o'shanda. Birinchi gor balnitsa.
4168,00011539_1.wav,12.9,"Aminazinga o'xshagan narsami? Men o'zi prosta, chestno, ishonmayman. O'sha dorilarni keyin men aytdimki, bo'lmasa o'sha dori bizlarga yo'q, o'zlaringiz yetkazasizlar. Vyo.","U amin... aminazinga o'xshagan narsami, hozi prosta chesno slova ne imeyu man. O'sha dorilarni keyin men aytdimki, bo'lmasa o'sha dori bizlarga yo'q, o'zlaringiz yetkazasizlar. Vsyo.",aminazinga o'xshagan narsami men o'zi prosta chestno ishonmayman o'sha dorilarni keyin men aytdimki bo'lmasa o'sha dori bizlarga yo'q o'zlaringiz yetkazasizlar vyo,u amin aminazinga o'xshagan narsami hozi prosta chesno slova ne imeyu man o'sha dorilarni keyin men aytdimki bo'lmasa o'sha dori bizlarga yo'q o'zlaringiz yetkazasizlar vsyo,0.4762,0.1534,0.9048,21,25,"Aminazinga o'xshagan narsami? Men o'zi prosta, chestno, elay olmayman. O'sha dorilarni keyin men aytdimki, bo'lmasa o'sha dori bizlarga yo'q, o'zlaringiz yetkazasizlar. Vsyo."
8384,00000863_1.wav,13.25,"Bu anaqa erishdik, dunyo bizga afsus qiladigan levelga chiqardik O'zbekiston degan paytimiz, o'sha customer servisni ham, o'sha dasturlashni ham, boshqa anaqalarni ham hammasini afsus qilishga umuman ehtiyoj qolmay qolishidan","bu anaqaga erishdik, dunyo bizga outsource qiladigan urovenga chiqardik O'zbekistonni degan paytimiz, o'sha customer serviceni ham, o'sha dasturlashni ham, boshqa anaqani ham hammasini outsource qilishga o'zi umuman ehtiyoj qolmay qolishidan",bu anaqa erishdik dunyo bizga afsus qiladigan levelga chiqardik o'zbekiston degan paytimiz o'sha customer servisni ham o'sha dasturlashni ham boshqa anaqalarni ham hammasini afsus qilishga umuman ehtiyoj qolmay qolishidan,bu anaqaga erishdik dunyo bizga outsource qiladigan urovenga chiqardik o'zbekistonni degan paytimiz o'sha customer serviceni ham o'sha dasturlashni ham boshqa anaqani ham hammasini outsource qilishga o'zi umuman ehtiyoj qolmay qolishidan,0.2759,0.1448,0.5459,29,30,"Bu anaqaga erishdik, dunyo bizga outsource qiladigan urovenga chiqardik O'zbekistonni degan paytimiz, o'sha customer servisni ham, o'sha dasturlashni ham, boshqa anaqalarni ham hammasini outsource qilishga umuman ehtiyoj qolmay qolishidan"
28949,00017485_0.wav,6.98,"yoki ulab beray sanga shunaqa veb-sayt zakaz qilib keladigan xat yozib telefoningga, sanga oson bo'lsin, misol uchun.","yoki ulab beray senga shunaqa vebsayt zakaz qilib keladigan, xotyabi telefoningga. Senga oson bo'lsin. Misol uchun.",yoki ulab beray sanga shunaqa veb-sayt zakaz qilib keladigan xat yozib telefoningga sanga oson bo'lsin misol uchun,yoki ulab beray senga shunaqa vebsayt zakaz qilib keladigan xotyabi telefoningga senga oson bo'lsin misol uchun,0.2941,0.0702,0.9333,17,16,"yoki ulab beray senga. Shunaqa veb-sayt zakaz qilib keladigan xotyabi telefoningga, senga oson bo'lsin, misol uchun."
4203,00011555_0.wav,24.05,"что образовать гепатоцентр при каждой областной инфекционной больнице, лекин pastiga snoska bor, uninchi betiga, кроме города Ташкента и Ташкентской области. Lekin o'sha yoqqa betiga yozilmagan bo'lgan shtatlarni qaytarib olsin deb, yopilsin deb.","chto obrazovat gepatotsentr v pri kajdoy oblastnoy infektsionnoy bolnitse, lekin pastiga snoska bor, o'ninchi betiga, krome goroda Tashkenta i Tashkentskoy oblasti. Lekin o'shaqa betiga yozilmagan, bo'gan shtatlarini qaytarib olsin deb i yopilsin deb.",что образовать гепатоцентр при каждой областной инфекционной больнице лекин pastiga snoska bor uninchi betiga кроме города ташкента и ташкентской области lekin o'sha yoqqa betiga yozilmagan bo'lgan shtatlarni qaytarib olsin deb yopilsin deb,chto obrazovat gepatotsentr v pri kajdoy oblastnoy infektsionnoy bolnitse lekin pastiga snoska bor o'ninchi betiga krome goroda tashkenta i tashkentskoy oblasti lekin o'shaqa betiga yozilmagan bo'gan shtatlarini qaytarib olsin deb i yopilsin deb,0.6875,0.5083,0.033,32,33,
17755,00017010_1.wav,11.08,"Каждое министерство и ведомство имеет пресс-службу, обязанную отвечать на вопросы журналистов. Всё больше чиновников дают публичные комментарии по событиям.","Kajdoye ministerstvo i vedomstvo imeet press-slujbu, obyazannuyu otvechat' na voprosy jurnalistov. Vsyo bolshe chinovnikov dayut publichniye kommentarii po sobitiyam.",каждое министерство и ведомство имеет пресс-службу обязанную отвечать на вопросы журналистов всё больше чиновников дают публичные комментарии по событиям,kajdoye ministerstvo i vedomstvo imeet press-slujbu obyazannuyu otvechat' na voprosy jurnalistov vsyo bolshe chinovnikov dayut publichniye kommentarii po sobitiyam,1.0,0.9412,0.1203,19,19,
234,00001701.wav,11.7706875,"kalaska degan edim, anchadan beri orzu qilib yurardim. Shu pultli kalaska olmoqchi edim. Elektronika kalaska olmoqchi edim.","bitta anavi kalyaska degandim, anchadan beri orzu qilib yurardim. Pultli kalyaska olmoqchi edim. Elektronniy? Elektronniy kalyaska olmoqchi edim.",kalaska degan edim anchadan beri orzu qilib yurardim shu pultli kalaska olmoqchi edim elektronika kalaska olmoqchi edim,bitta anavi kalyaska degandim anchadan beri orzu qilib yurardim pultli kalyaska olmoqchi edim elektronniy elektronniy kalyaska olmoqchi edim,0.5294,0.2857,0.8649,17,18,
5233,00011016_0.wav,14.61,ushlab biror narsa podelka qilinganmi yo'qmi o'shani mestniy kaznachestvo tekshiradi. Bizlarni bolnitsamizni kaznachestvo goroda Chirchiq tekshiruvdi.,"o'sha biror narsa poddelka qilinganmi, yo'qmi, o'shani mestniy kaznacheystvo tekshiradi. Bizlarni bolnitsamizni kaznacheystvo goroda Chirchika tekshiruvdi.",ushlab biror narsa podelka qilinganmi yo'qmi o'shani mestniy kaznachestvo tekshiradi bizlarni bolnitsamizni kaznachestvo goroda chirchiq tekshiruvdi,o'sha biror narsa poddelka qilinganmi yo'qmi o'shani mestniy kaznacheystvo tekshiradi bizlarni bolnitsamizni kaznacheystvo goroda chirchika tekshiruvdi,0.3125,0.0608,0.9632,16,16,"o'sha biror narsa podelka qilinganmi yo'qmi, o'shani mestniy kaznachestvo tekshiradi. Bizlarni bolnitsamizni kaznachestvo goroda Chirchiq tekshiruvdi."
4989,00010867_0.wav,7.7,Turkiya. Nimaga aynan bu davlatlar? Turkiya xalqlari. Rossiya ko'proq yordam beradi-ku. Nima sababda aynan Rossiya?,"Turkiya.
Nimaga aynan bu davlatlar?
Turkiya xalqlar.
Rossiya ko'proq-da, yordam beradi-yu.
Nima sababdan aynan Rossiya?",turkiya nimaga aynan bu davlatlar turkiya xalqlari rossiya ko'proq yordam beradi-ku nima sababda aynan rossiya,turkiya nimaga aynan bu davlatlar turkiya xalqlar rossiya ko'proq-da yordam beradi-yu nima sababdan aynan rossiya,0.2667,0.0545,0.9686,15,15,"Turkiya. Nimaga aynan bu davlatlar? Turkiya xalqlar. Rossiya ko'proq-da, yordam beradi-ku. Nima sababdan aynan Rossiya?"
21297,00012326_0.wav,13.12,"hurmat qilib podcastga chaqirganlaring uchun juda ham xursand bo'ldim. Juda ham zo'r suhbat bo'ldi, mazza qildim. Hashtag podcastiga omad tilayman. Hashtag podcastini",hurmat qilib podkastga chaqirganlaring uchun juda ham xursand bo'ldim i juda ham zo'r suhbat bo'ldi. man mazza qildim. Gashtak podkastiga man omad tilayman. Gashtak podkastini,hurmat qilib podcastga chaqirganlaring uchun juda ham xursand bo'ldim juda ham zo'r suhbat bo'ldi mazza qildim hashtag podcastiga omad tilayman hashtag podcastini,hurmat qilib podkastga chaqirganlaring uchun juda ham xursand bo'ldim i juda ham zo'r suhbat bo'ldi man mazza qildim gashtak podkastiga man omad tilayman gashtak podkastini,0.3636,0.1049,0.9281,22,25,
4188,00011546_0.wav,26.76,"45-50 55 yosh taqoy. Ovoz va menga ismini so'raganim yo'q. Menga aytdiki, bitta qarindoshim sizlarda yotibdi. Rustamov Farruh. Ya kakras skazala, Rustamov Farruh, ya kakras segodnya onlayn konsultatsiyani qildim va aytdim, maybe, mana shunday","45, 50, mozhet 55 yosh takoy golos. i manga ayt ismini so'raganim yo'q, manga aytdiki, chto bitta qarindoshim sizlarda yotibdi. Rustamov Farruh. Ya kakraz skazala, chto a, Rustamov Farruh? ya kakraz segodnya vot mana onlayn konsultatsiyani anavu qildim. i aytdim, chto mozhet byt, vot vot tak unga",qirq besh ellik ellik besh yosh taqoy ovoz va menga ismini so'raganim yo'q menga aytdiki bitta qarindoshim sizlarda yotibdi rustamov farruh ya kakras skazala rustamov farruh ya kakras segodnya onlayn konsultatsiyani qildim va aytdim maybe mana shunday,qirq besh ellik mozhet ellik besh yosh takoy golos i manga ayt ismini so'raganim yo'q manga aytdiki chto bitta qarindoshim sizlarda yotibdi rustamov farruh ya kakraz skazala chto a rustamov farruh ya kakraz segodnya vot mana onlayn konsultatsiyani anavu qildim i aytdim chto mozhet byt vot vot tak unga,0.6216,0.3028,0.4593,37,49,
578,00004362.wav,11.3866875,,"Toshmatov Ergash Hakimovichga Oʻzbekiston Respublikasi jinoyat kodeksining 25 orqali 168-moddasi uchinchi qismi A, B bandlari bilan",,toshmatov ergash hakimovichga o'zbekiston respublikasi jinoyat kodeksining yigirma besh orqali bir yuz oltmish sakkizinchi moddasi uchinchi qismi a b bandlari bilan,21.0,164.0,0.0,0,21,
18997,00014962_0.wav,28.21,"eng muhim tarixiy joylari bo'ldi. Shuningdek, Saudiya Arabistoniga borish va muqaddas qadamjoylarni ziyorat qilishga viza talablari mavjud bo'lib, bu ziyoratchilar uchun ba'zan ayrim qiyinchiliklarni keltirib chiqarmoqda. Podshohlik yaqin yillarda viza talablarini yengillashtirish niyatidami? Viza rejimi bo'yicha yangiliklar juda ko'p. Ayni paytda O'zbekiston fuqarolari uchun ko'plab qulayliklar mavjud.","eng muhim tarixiy joylari boʻldi. xamsatashar movqa tarixiy va ladayna xamsavaishrin movqa tarixiy va Shuningdek, Saudiya Arabistoniga borish va muqaddas qadamjolarni ziyorat qilishga viza talablari mavjud boʻlib, bu ziyoratchilar uchun baʼzan ayrim qiyinchiliklarni keltirib chiqarmoqda. Podshohlik yaqin yillarda viza talablarini yengillashtirish niyatidami? Ya'ni, alhamdulillah hadil ijroat. Viza rejimi boʻyicha yangiliklar juda koʻp. Ayni paytda Oʻzbekiston fuqarolari uchun koʻplab qulayliklar mavjud.",eng muhim tarixiy joylari bo'ldi shuningdek saudiya arabistoniga borish va muqaddas qadamjoylarni ziyorat qilishga viza talablari mavjud bo'lib bu ziyoratchilar uchun ba'zan ayrim qiyinchiliklarni keltirib chiqarmoqda podshohlik yaqin yillarda viza talablarini yengillashtirish niyatidami viza rejimi bo'yicha yangiliklar juda ko'p ayni paytda o'zbekiston fuqarolari uchun ko'plab qulayliklar mavjud,eng muhim tarixiy joylari bo'ldi xamsatashar movqa tarixiy va ladayna xamsavaishrin movqa tarixiy va shuningdek saudiya arabistoniga borish va muqaddas qadamjolarni ziyorat qilishga viza talablari mavjud bo'lib bu ziyoratchilar uchun ba'zan ayrim qiyinchiliklarni keltirib chiqarmoqda podshohlik yaqin yillarda viza talablarini yengillashtirish niyatidami ya'ni alhamdulillah hadil ijroat viza rejimi bo'yicha yangiliklar juda ko'p ayni paytda o'zbekiston fuqarolari uchun ko'plab qulayliklar mavjud,0.2979,0.2556,0.7572,47,60,
9492,00004146_0.wav,28.5,,(musiqa),,[musiqa],1.0,8.0,0.0,0,1,
4876,00010765_0.wav,28.48,"Maqsad nima? Maqsad bizga aytishganida bu yerda talabalarni ishlatishyapti deb, shu bo'yicha keldik. Talabalarmiz? Kimlar? Hokimiyatdan kelishgan? O'zingiz tanishtira olasizmi? Nega? Siz ham hokimiyat","Maqsad nima?
Maqsad, bizaga aytishgan edi, bu yerda talabalarni ishlatishyapti deb. Shu boʻyicha keldik.
Talabalarimiz?
Kimlar?
Hokimiyatdan.
Hokimiyatdan kelishgan?
Oʻzingizni tanishtira olasizmi?
Yoʻq.
Nega?
Siz ham hokimiyat...",maqsad nima maqsad bizga aytishganida bu yerda talabalarni ishlatishyapti deb shu bo'yicha keldik talabalarmiz kimlar hokimiyatdan kelishgan o'zingiz tanishtira olasizmi nega siz ham hokimiyat,maqsad nima maqsad bizaga aytishgan edi bu yerda talabalarni ishlatishyapti deb shu bo'yicha keldik talabalarimiz kimlar hokimiyatdan hokimiyatdan kelishgan o'zingizni tanishtira olasizmi yo'q nega siz ham hokimiyat,0.2917,0.1302,0.6093,24,27,
14805,00002618_0.wav,13.7,"Hayvonda o'tirmayaptilarmi selektorda? Hamma mana ko'rdi, butun dunyoga sharmanda bo'ldik sizni anavisingiz bilan. Hayvonda o'tirib olib, masofani saqlash bahonasi. E, siz nimaga sektor rahbarlarini oldingizga o'tkazib qo'ydingiz keyin?","ayvonda o'tirmayaptilarmi selektorni? Hamma mana ko'rdi, butun dunyoga sharmanda bo'ldik sizni anavi ishingiz bilan. Ayvonda o'tirib olib, masofani saqlash bahonasi. E siz nimaga sektor rahbarlarini oldingizga o'tkazib qo'ydingizki?",hayvonda o'tirmayaptilarmi selektorda hamma mana ko'rdi butun dunyoga sharmanda bo'ldik sizni anavisingiz bilan hayvonda o'tirib olib masofani saqlash bahonasi e siz nimaga sektor rahbarlarini oldingizga o'tkazib qo'ydingiz keyin,ayvonda o'tirmayaptilarmi selektorni hamma mana ko'rdi butun dunyoga sharmanda bo'ldik sizni anavi ishingiz bilan ayvonda o'tirib olib masofani saqlash bahonasi e siz nimaga sektor rahbarlarini oldingizga o'tkazib qo'ydingizki,0.25,0.048,0.9055,28,28,
9658,00004281_0.wav,11.99,"Men aytdim, voy bir shamol kelsa endi men ham dedim, shu qumlarga qo'shilib dedim, Lola dedim, ana shu yoqqa uchib ketasanmi ekan-a, degan hayollar ham o'tdida shu yurakdan.","Men aytdim, voy, bir shamol kelsa endi men ham dedim, shu qumlarga qo'shilib dedim, Lola dedim, ashaqa uchib ketasanmikina, degan hayollar ham o'tdi-da shu yurakdan.",men aytdim voy bir shamol kelsa endi men ham dedim shu qumlarga qo'shilib dedim lola dedim ana shu yoqqa uchib ketasanmi ekan-a degan hayollar ham o'tdida shu yurakdan,men aytdim voy bir shamol kelsa endi men ham dedim shu qumlarga qo'shilib dedim lola dedim ashaqa uchib ketasanmikina degan hayollar ham o'tdi-da shu yurakdan,0.2143,0.0778,0.9538,28,25,
10882,00008249_1.wav,15.04,Yassorol (Istanbul markazidan 15 km uzoqlikda) Marmara dengizining o'rtasida joylashgan ushbu orol Turkiyaning demokratik tarixidagi qora kunlarni yodga soladi.,"Yassi orol. Istanbul markazidan 15 kilometr uzoqlikda, Marmara dengizining oʻrtasida joylashgan ushbu orol Turkiyaning demokratik tarixidagi qora kunlarni yodga soladi.",yassorol (istanbul markazidan o'n besh km uzoqlikda) marmara dengizining o'rtasida joylashgan ushbu orol turkiyaning demokratik tarixidagi qora kunlarni yodga soladi,yassi orol istanbul markazidan o'n besh kilometr uzoqlikda marmara dengizining o'rtasida joylashgan ushbu orol turkiyaning demokratik tarixidagi qora kunlarni yodga soladi,0.25,0.0606,0.9702,20,21,
22907,00007897_0.wav,7.74,Undan tashqari qo'shimchasiga maktabda oylik yetmadi. Qo'shimchasiga repetitorlik qilib bolalarga dars berib ham yurdim.,"i undan tashqari qo'shimchasiga maktabda oyligi yetmardi, qo'shimchasiga repetitorlik qilib bollarga dars berib ham yurdim.",undan tashqari qo'shimchasiga maktabda oylik yetmadi qo'shimchasiga repetitorlik qilib bolalarga dars berib ham yurdim,i undan tashqari qo'shimchasiga maktabda oyligi yetmardi qo'shimchasiga repetitorlik qilib bollarga dars berib ham yurdim,0.2857,0.0508,0.9707,14,15,
