path,chunk_path,duration,chunk_index
00004811.wav,00004811_0.wav,27.8,0
00004807.wav,00004807_0.wav,28.18,0
00004812.wav,00004812_0.wav,22.97,0
00004814.wav,00004814_0.wav,22.07,0
00004816.wav,00004816_0.wav,20.71,0
00004815.wav,00004815_0.wav,12.13,0
00004815.wav,00004815_1.wav,10.48,1
00004819.wav,00004819_0.wav,13.4,0
00004818.wav,00004818_0.wav,6.63,0
00004818.wav,00004818_1.wav,21.66,1
00004817.wav,00004817_0.wav,28.28,0
00004823.wav,00004823_0.wav,18.0,0
00004820.wav,00004820_0.wav,28.5,0
00004821.wav,00004821_0.wav,28.39,0
00004822.wav,00004822_0.wav,11.75,0
00004822.wav,00004822_1.wav,16.54,1
00004824.wav,00004824_0.wav,16.82,0
00004824.wav,00004824_1.wav,11.12,1
00004829.wav,00004829_0.wav,14.08,0
00004829.wav,00004829_1.wav,5.72,1
00004826.wav,00004826_0.wav,28.23,0
00004825.wav,00004825_0.wav,12.85,0
00004825.wav,00004825_1.wav,5.7,1
00004825.wav,00004825_2.wav,9.86,2
00004828.wav,00004828_0.wav,13.1,0
00004828.wav,00004828_1.wav,12.31,1
00004827.wav,00004827_0.wav,28.43,0
00004830.wav,00004830_0.wav,19.77,0
00004832.wav,00004832_0.wav,23.66,0
00004831.wav,00004831_0.wav,28.4,0
00004836.wav,00004836_0.wav,18.08,0
00004834.wav,00004834_0.wav,13.71,0
00004834.wav,00004834_1.wav,13.69,1
00004837.wav,00004837_0.wav,24.67,0
00004835.wav,00004835_0.wav,26.88,0
00004838.wav,00004838_0.wav,18.94,0
00004839.wav,00004839_0.wav,17.12,0
00004841.wav,00004841_0.wav,14.99,0
00004840.wav,00004840_0.wav,28.41,0
00004843.wav,00004843_0.wav,28.49,0
00004845.wav,00004845_0.wav,28.5,0
00004847.wav,00004847_0.wav,28.47,0
00004844.wav,00004844_0.wav,28.43,0
00004848.wav,00004848_0.wav,11.75,0
00004848.wav,00004848_1.wav,16.71,1
00004849.wav,00004849_0.wav,19.56,0
00004846.wav,00004846_0.wav,28.44,0
00004855.wav,00004855_0.wav,2.03,0
00004850.wav,00004850_0.wav,28.37,0
00004852.wav,00004852_0.wav,27.78,0
00004853.wav,00004853_0.wav,28.18,0
00004851.wav,00004851_0.wav,28.49,0
00004854.wav,00004854_0.wav,23.2,0
00004856.wav,00004856_0.wav,28.41,0
00004857.wav,00004857_0.wav,28.5,0
00004858.wav,00004858_0.wav,17.21,0
00004858.wav,00004858_1.wav,11.2,1
00004863.wav,00004863_0.wav,19.98,0
00004860.wav,00004860_0.wav,28.47,0
00004861.wav,00004861_0.wav,28.48,0
00004859.wav,00004859_0.wav,28.49,0
00004864.wav,00004864_0.wav,28.46,0
00004862.wav,00004862_0.wav,28.48,0
00004867.wav,00004867_0.wav,12.14,0
00004868.wav,00004868_0.wav,18.31,0
00004865.wav,00004865_0.wav,28.47,0
00004866.wav,00004866_0.wav,20.94,0
00004866.wav,00004866_1.wav,5.55,1
00004869.wav,00004869_0.wav,28.49,0
00004871.wav,00004871_0.wav,28.48,0
00004872.wav,00004872_0.wav,28.48,0
00004870.wav,00004870_0.wav,20.98,0
00004870.wav,00004870_1.wav,7.34,1
00004874.wav,00004874_0.wav,27.53,0
00004873.wav,00004873_0.wav,28.34,0
00004876.wav,00004876_0.wav,28.48,0
00004880.wav,00004880_0.wav,9.85,0
00004880.wav,00004880_1.wav,9.06,1
00004878.wav,00004878_0.wav,26.62,0
00004879.wav,00004879_0.wav,28.44,0
00004881.wav,00004881_0.wav,28.41,0
00004883.wav,00004883_0.wav,4.7,0
00004883.wav,00004883_1.wav,16.68,1
00004882.wav,00004882_0.wav,28.47,0
00004884.wav,00004884_0.wav,28.44,0
00004886.wav,00004886_0.wav,20.17,0
00004887.wav,00004887_0.wav,15.69,0
00004887.wav,00004887_1.wav,11.38,1
00004890.wav,00004890_0.wav,9.46,0
00004890.wav,00004890_1.wav,17.13,1
00004888.wav,00004888_0.wav,28.48,0
00004889.wav,00004889_0.wav,28.48,0
00004892.wav,00004892_0.wav,27.74,0
00004896.wav,00004896_0.wav,5.65,0
00004896.wav,00004896_1.wav,16.0,1
00004894.wav,00004894_0.wav,27.23,0
00004893.wav,00004893_0.wav,15.89,0
00004893.wav,00004893_1.wav,10.86,1
00011017.wav,00011017_0.wav,13.19,0
00011017.wav,00011017_1.wav,10.09,1
00004895.wav,00004895_0.wav,21.05,0
00004895.wav,00004895_1.wav,6.48,1
00011020.wav,00011020_0.wav,4.49,0
00011020.wav,00011020_1.wav,15.93,1
00011018.wav,00011018_0.wav,10.81,0
00011018.wav,00011018_1.wav,17.6,1
00011019.wav,00011019_0.wav,28.04,0
00011023.wav,00011023_0.wav,12.37,0
00011023.wav,00011023_1.wav,7.01,1
00011022.wav,00011022_0.wav,5.18,0
00011022.wav,00011022_1.wav,12.38,1
00011022.wav,00011022_2.wav,7.95,2
00011021.wav,00011021_0.wav,13.89,0
00011021.wav,00011021_1.wav,12.92,1
00011030.wav,00011030_0.wav,14.16,0
00011030.wav,00011030_1.wav,9.1,1
00011031.wav,00011031_0.wav,25.85,0
00011033.wav,00011033_0.wav,17.08,0
00011027.wav,00011027_0.wav,14.9,0
00011027.wav,00011027_1.wav,13.28,1
00011032.wav,00011032_0.wav,5.91,0
00011032.wav,00011032_1.wav,15.53,1
00011032.wav,00011032_2.wav,4.22,2
00011036.wav,00011036_0.wav,16.74,0
00011035.wav,00011035_0.wav,27.4,0
00011038.wav,00011038_0.wav,6.17,0
00011038.wav,00011038_1.wav,11.91,1
00011041.wav,00011041_0.wav,13.01,0
00011037.wav,00011037_0.wav,5.25,0
00011037.wav,00011037_1.wav,20.59,1
00011034.wav,00011034_0.wav,10.17,0
00011034.wav,00011034_1.wav,13.56,1
00011040.wav,00011040_0.wav,7.94,0
00011040.wav,00011040_1.wav,17.62,1
00011039.wav,00011039_0.wav,22.63,0
00011039.wav,00011039_1.wav,5.49,1
00011044.wav,00011044_0.wav,23.98,0
00011045.wav,00011045_0.wav,26.5,0
00011046.wav,00011046_0.wav,28.28,0
00011047.wav,00011047_0.wav,10.14,0
00011047.wav,00011047_1.wav,17.31,1
00011043.wav,00011043_0.wav,28.2,0
00011048.wav,00011048_0.wav,13.01,0
00011048.wav,00011048_1.wav,13.55,1
00011049.wav,00011049_0.wav,10.3,0
00011049.wav,00011049_1.wav,15.56,1
00011050.wav,00011050_0.wav,8.29,0
00011050.wav,00011050_1.wav,13.48,1
00011054.wav,00011054_0.wav,23.2,0
00011051.wav,00011051_0.wav,28.5,0
00011052.wav,00011052_0.wav,27.39,0
00011053.wav,00011053_0.wav,11.05,0
00011053.wav,00011053_1.wav,14.35,1
00011055.wav,00011055_0.wav,8.16,0
00011055.wav,00011055_1.wav,17.13,1
00011058.wav,00011058_0.wav,17.53,0
00011056.wav,00011056_0.wav,28.36,0
00011057.wav,00011057_0.wav,15.31,0
00011057.wav,00011057_1.wav,8.84,1
00011060.wav,00011060_0.wav,6.92,0
00011060.wav,00011060_1.wav,19.79,1
00011062.wav,00011062_0.wav,20.91,0
00011059.wav,00011059_0.wav,8.43,0
00011059.wav,00011059_1.wav,13.55,1
00011063.wav,00011063_0.wav,5.99,0
00011063.wav,00011063_1.wav,18.72,1
00011064.wav,00011064_0.wav,9.76,0
00011064.wav,00011064_1.wav,14.22,1
00011065.wav,00011065_0.wav,10.51,0
00011065.wav,00011065_1.wav,14.26,1
00011066.wav,00011066_0.wav,11.98,0
00011066.wav,00011066_1.wav,16.33,1
00011067.wav,00011067_0.wav,17.0,0
00011067.wav,00011067_1.wav,9.25,1
00011068.wav,00011068_0.wav,18.64,0
00011069.wav,00011069_0.wav,13.44,0
00011069.wav,00011069_1.wav,11.33,1
00011070.wav,00011070_0.wav,12.76,0
00011070.wav,00011070_1.wav,10.3,1
00011072.wav,00011072_0.wav,14.37,0
00011072.wav,00011072_1.wav,6.96,1
00011076.wav,00011076_0.wav,14.86,0
00011076.wav,00011076_1.wav,8.87,1
00011075.wav,00011075_0.wav,11.54,0
00011075.wav,00011075_1.wav,6.33,1
00011075.wav,00011075_2.wav,9.04,2
00011077.wav,00011077_0.wav,18.07,0
00011078.wav,00011078_0.wav,13.4,0
00011078.wav,00011078_1.wav,9.25,1
00011079.wav,00011079_0.wav,24.54,0
00011080.wav,00011080_0.wav,6.84,0
00011080.wav,00011080_1.wav,21.14,1
00011083.wav,00011083_0.wav,12.98,0
00011083.wav,00011083_1.wav,9.72,1
00011082.wav,00011082_0.wav,28.43,0
00011084.wav,00011084_0.wav,14.93,0
00011084.wav,00011084_1.wav,4.75,1
00011085.wav,00011085_0.wav,27.98,0
00011086.wav,00011086_0.wav,11.21,0
00011086.wav,00011086_1.wav,16.57,1
00011091.wav,00011091_0.wav,18.07,0
00011092.wav,00011092_0.wav,12.68,0
00011092.wav,00011092_1.wav,8.09,1
00011090.wav,00011090_0.wav,13.75,0
00011090.wav,00011090_1.wav,12.13,1
00011089.wav,00011089_0.wav,14.72,0
00011089.wav,00011089_1.wav,8.31,1
00011094.wav,00011094_0.wav,14.69,0
00011094.wav,00011094_1.wav,10.52,1
00011093.wav,00011093_0.wav,25.97,0
00011095.wav,00011095_0.wav,8.28,0
00011095.wav,00011095_1.wav,11.75,1
00011095.wav,00011095_2.wav,6.45,2
00011096.wav,00011096_0.wav,10.38,0
00011096.wav,00011096_1.wav,14.16,1
00011098.wav,00011098_0.wav,28.5,0
00011100.wav,00011100_0.wav,9.57,0
00011100.wav,00011100_1.wav,10.62,1
00011097.wav,00011097_0.wav,28.49,0
00011101.wav,00011101_0.wav,24.78,0
00011103.wav,00011103_0.wav,7.66,0
00011103.wav,00011103_1.wav,14.23,1
00011102.wav,00011102_0.wav,25.54,0
00011104.wav,00011104_0.wav,10.43,0
00011104.wav,00011104_1.wav,17.85,1
00011105.wav,00011105_0.wav,7.83,0
00011105.wav,00011105_1.wav,10.95,1
00011105.wav,00011105_2.wav,5.63,2
00011106.wav,00011106_0.wav,9.43,0
00011106.wav,00011106_1.wav,17.32,1
00011107.wav,00011107_0.wav,8.77,0
00011107.wav,00011107_1.wav,16.09,1
00011108.wav,00011108_0.wav,9.77,0
00011108.wav,00011108_1.wav,11.28,1
00011108.wav,00011108_2.wav,6.76,2
00011109.wav,00011109_0.wav,11.79,0
00011109.wav,00011109_1.wav,12.35,1
00011111.wav,00011111_0.wav,21.43,0
00011110.wav,00011110_0.wav,28.49,0
00011113.wav,00011113_0.wav,17.72,0
00011112.wav,00011112_0.wav,16.67,0
00011112.wav,00011112_1.wav,11.16,1
00011115.wav,00011115_0.wav,9.43,0
00011115.wav,00011115_1.wav,10.29,1
00011114.wav,00011114_0.wav,27.65,0
00011117.wav,00011117_0.wav,14.44,0
00011117.wav,00011117_1.wav,11.66,1
00011118.wav,00011118_0.wav,7.11,0
00011118.wav,00011118_1.wav,18.45,1
00011116.wav,00011116_0.wav,28.5,0
00011122.wav,00011122_0.wav,20.64,0
00011119.wav,00011119_0.wav,28.48,0
00011120.wav,00011120_0.wav,28.38,0
00011124.wav,00011124_0.wav,22.48,0
00011123.wav,00011123_0.wav,16.54,0
00011123.wav,00011123_1.wav,10.49,1
00011125.wav,00011125_0.wav,23.16,0
00011125.wav,00011125_1.wav,4.16,1
00011126.wav,00011126_0.wav,15.49,0
00011126.wav,00011126_1.wav,12.92,1
00011128.wav,00011128_0.wav,4.04,0
00011128.wav,00011128_1.wav,14.06,1
00011128.wav,00011128_2.wav,5.12,2
00011127.wav,00011127_0.wav,17.6,0
00011127.wav,00011127_1.wav,10.22,1
00011130.wav,00011130_0.wav,19.2,0
00011132.wav,00011132_0.wav,15.49,0
00011132.wav,00011132_1.wav,7.47,1
00011129.wav,00011129_0.wav,15.33,0
00011129.wav,00011129_1.wav,8.59,1
00011135.wav,00011135_0.wav,16.02,0
00011134.wav,00011134_0.wav,7.8,0
00011134.wav,00011134_1.wav,10.64,1
00011138.wav,00011138_0.wav,19.9,0
00011140.wav,00011140_0.wav,20.69,0
00011136.wav,00011136_0.wav,28.3,0
00011141.wav,00011141_0.wav,11.82,0
00011141.wav,00011141_1.wav,16.24,1
00011144.wav,00011144_0.wav,26.46,0
00011142.wav,00011142_0.wav,10.03,0
00011142.wav,00011142_1.wav,18.44,1
00011146.wav,00011146_0.wav,10.26,0
00011146.wav,00011146_1.wav,13.56,1
00011145.wav,00011145_0.wav,10.85,0
00011145.wav,00011145_1.wav,13.78,1
00011147.wav,00011147_0.wav,12.34,0
00011147.wav,00011147_1.wav,6.09,1
00011147.wav,00011147_2.wav,9.32,2
00011148.wav,00011148_0.wav,14.93,0
00011148.wav,00011148_1.wav,6.93,1
00011149.wav,00011149_0.wav,11.84,0
00011149.wav,00011149_1.wav,16.39,1
00011150.wav,00011150_0.wav,14.71,0
00011150.wav,00011150_1.wav,9.7,1
00011151.wav,00011151_0.wav,10.95,0
00011151.wav,00011151_1.wav,14.43,1
00011153.wav,00011153_0.wav,28.49,0
00011152.wav,00011152_0.wav,12.99,0
00011152.wav,00011152_1.wav,12.83,1
00011154.wav,00011154_0.wav,27.07,0
00011156.wav,00011156_0.wav,18.32,0
00011155.wav,00011155_0.wav,20.95,0
00011161.wav,00011161_0.wav,7.53,0
00011161.wav,00011161_1.wav,10.33,1
00011161.wav,00011161_2.wav,5.8,2
00011163.wav,00011163_0.wav,9.15,0
00011163.wav,00011163_1.wav,8.36,1
00011165.wav,00011165_0.wav,13.17,0
00011159.wav,00011159_0.wav,28.49,0
00011164.wav,00011164_0.wav,11.56,0
00011164.wav,00011164_1.wav,5.05,1
00011162.wav,00011162_0.wav,15.93,0
00011162.wav,00011162_1.wav,5.6,1
00011168.wav,00011168_0.wav,18.33,0
00011167.wav,00011167_0.wav,14.1,0
00011167.wav,00011167_1.wav,12.5,1
00011171.wav,00011171_0.wav,8.38,0
00011171.wav,00011171_1.wav,10.99,1
00011169.wav,00011169_0.wav,14.29,0
00011169.wav,00011169_1.wav,9.09,1
00011172.wav,00011172_0.wav,13.46,0
00011172.wav,00011172_1.wav,8.64,1
00011174.wav,00011174_0.wav,15.29,0
00011174.wav,00011174_1.wav,8.78,1
00011175.wav,00011175_0.wav,26.97,0
00011173.wav,00011173_0.wav,7.95,0
00011173.wav,00011173_1.wav,15.05,1
00011173.wav,00011173_2.wav,4.2,2
00011176.wav,00011176_0.wav,21.46,0
00011178.wav,00011178_0.wav,10.49,0
00011178.wav,00011178_1.wav,12.95,1
00011177.wav,00011177_0.wav,17.73,0
00011177.wav,00011177_1.wav,8.81,1
00011179.wav,00011179_0.wav,10.16,0
00011179.wav,00011179_1.wav,15.23,1
00011183.wav,00011183_0.wav,11.6,0
00011183.wav,00011183_1.wav,8.12,1
00011180.wav,00011180_0.wav,14.85,0
00011180.wav,00011180_1.wav,11.5,1
00011181.wav,00011181_0.wav,12.47,0
00011181.wav,00011181_1.wav,14.45,1
00011182.wav,00011182_0.wav,5.46,0
00011182.wav,00011182_1.wav,13.02,1
00011182.wav,00011182_2.wav,7.16,2
00011184.wav,00011184_0.wav,24.53,0
00011191.wav,00011191_0.wav,13.29,0
00011191.wav,00011191_1.wav,5.49,1
00011186.wav,00011186_0.wav,17.07,0
00011186.wav,00011186_1.wav,6.67,1
00011185.wav,00011185_0.wav,18.59,0
00011185.wav,00011185_1.wav,8.39,1
00011189.wav,00011189_0.wav,28.49,0
00011188.wav,00011188_0.wav,27.92,0
00011194.wav,00011194_0.wav,24.32,0
00011193.wav,00011193_0.wav,12.34,0
00011193.wav,00011193_1.wav,14.59,1
00011195.wav,00011195_0.wav,13.46,0
00011195.wav,00011195_1.wav,11.43,1
00011199.wav,00011199_0.wav,13.93,0
00011196.wav,00011196_0.wav,13.99,0
00011196.wav,00011196_1.wav,10.61,1
00011197.wav,00011197_0.wav,12.97,0
00011197.wav,00011197_1.wav,13.08,1
00011198.wav,00011198_0.wav,10.7,0
00011198.wav,00011198_1.wav,10.89,1
00011200.wav,00011200_0.wav,9.23,0
00011200.wav,00011200_1.wav,15.61,1
00011201.wav,00011201_0.wav,15.89,0
00011201.wav,00011201_1.wav,9.86,1
00011204.wav,00011204_0.wav,26.86,0
00011203.wav,00011203_0.wav,28.48,0
00011205.wav,00011205_0.wav,20.28,0
00011205.wav,00011205_1.wav,4.85,1
00011208.wav,00011208_0.wav,13.26,0
00011208.wav,00011208_1.wav,11.55,1
00011209.wav,00011209_0.wav,12.32,0
00011209.wav,00011209_1.wav,10.13,1
00011210.wav,00011210_0.wav,26.89,0
00011211.wav,00011211_0.wav,27.67,0
00011212.wav,00011212_0.wav,25.59,0
00011217.wav,00011217_0.wav,11.21,0
00011217.wav,00011217_1.wav,11.84,1
00011216.wav,00011216_0.wav,28.39,0
00011215.wav,00011215_0.wav,6.11,0
00011215.wav,00011215_1.wav,15.79,1
00011214.wav,00011214_0.wav,18.68,0
00011214.wav,00011214_1.wav,8.42,1
00011218.wav,00011218_0.wav,7.26,0
00011218.wav,00011218_1.wav,14.62,1
00011220.wav,00011220_0.wav,10.59,0
00011220.wav,00011220_1.wav,6.6,1
00011220.wav,00011220_2.wav,8.57,2
00011221.wav,00011221_0.wav,28.48,0
00011223.wav,00011223_0.wav,9.27,0
00011223.wav,00011223_1.wav,12.0,1
00011222.wav,00011222_0.wav,22.75,0
00011224.wav,00011224_0.wav,6.39,0
00011224.wav,00011224_1.wav,21.05,1
00011227.wav,00011227_0.wav,14.24,0
00011227.wav,00011227_1.wav,13.91,1
00011226.wav,00011226_0.wav,12.27,0
00011226.wav,00011226_1.wav,14.64,1
00011231.wav,00011231_0.wav,7.72,0
00011231.wav,00011231_1.wav,9.74,1
00011228.wav,00011228_0.wav,11.96,0
00011228.wav,00011228_1.wav,15.61,1
00011234.wav,00011234_0.wav,5.82,0
00011234.wav,00011234_1.wav,9.43,1
00011234.wav,00011234_2.wav,6.51,2
00011232.wav,00011232_0.wav,12.23,0
00011232.wav,00011232_1.wav,13.28,1
00011233.wav,00011233_0.wav,6.07,0
00011233.wav,00011233_1.wav,10.17,1
00011233.wav,00011233_2.wav,8.14,2
00011235.wav,00011235_0.wav,19.19,0
00011237.wav,00011237_0.wav,18.16,0
00011239.wav,00011239_0.wav,13.69,0
00011239.wav,00011239_1.wav,6.15,1
00011236.wav,00011236_0.wav,28.41,0
00011238.wav,00011238_0.wav,18.01,0
00011238.wav,00011238_1.wav,7.69,1
00011242.wav,00011242_0.wav,8.59,0
00011242.wav,00011242_1.wav,14.86,1
00011241.wav,00011241_0.wav,12.3,0
00011241.wav,00011241_1.wav,15.89,1
00011240.wav,00011240_0.wav,26.59,0
00011243.wav,00011243_0.wav,24.07,0
00011245.wav,00011245_0.wav,7.16,0
00011245.wav,00011245_1.wav,15.27,1
00011244.wav,00011244_0.wav,13.08,0
00011244.wav,00011244_1.wav,10.38,1
00011247.wav,00011247_0.wav,9.29,0
00011247.wav,00011247_1.wav,13.78,1
00011248.wav,00011248_0.wav,12.61,0
00011248.wav,00011248_1.wav,12.73,1
00011250.wav,00011250_0.wav,28.29,0
00011246.wav,00011246_0.wav,12.09,0
00011246.wav,00011246_1.wav,13.0,1
00011252.wav,00011252_0.wav,5.66,0
00011252.wav,00011252_1.wav,14.07,1
00011252.wav,00011252_2.wav,6.5,2
00011251.wav,00011251_0.wav,14.76,0
00011251.wav,00011251_1.wav,12.1,1
00011256.wav,00011256_0.wav,13.03,0
00011254.wav,00011254_0.wav,7.93,0
00011254.wav,00011254_1.wav,10.98,1
00011254.wav,00011254_2.wav,5.79,2
00011253.wav,00011253_0.wav,16.62,0
00011253.wav,00011253_1.wav,11.81,1
00011257.wav,00011257_0.wav,10.99,0
00011257.wav,00011257_1.wav,15.31,1
00011259.wav,00011259_0.wav,8.37,0
00011259.wav,00011259_1.wav,12.24,1
00011255.wav,00011255_0.wav,23.29,0
00011258.wav,00011258_0.wav,7.99,0
00011258.wav,00011258_1.wav,17.39,1
00011263.wav,00011263_0.wav,28.48,0
00011260.wav,00011260_0.wav,10.05,0
00011260.wav,00011260_1.wav,13.67,1
00011264.wav,00011264_0.wav,10.11,0
00011264.wav,00011264_1.wav,10.42,1
00011265.wav,00011265_0.wav,13.29,0
00011265.wav,00011265_1.wav,11.48,1
00011268.wav,00011268_0.wav,18.45,0
00011269.wav,00011269_0.wav,21.82,0
00011266.wav,00011266_0.wav,28.48,0
00011267.wav,00011267_0.wav,10.93,0
00011267.wav,00011267_1.wav,14.15,1
00011270.wav,00011270_0.wav,11.31,0
00011270.wav,00011270_1.wav,12.62,1
00011273.wav,00011273_0.wav,28.47,0
00011271.wav,00011271_0.wav,27.59,0
00011272.wav,00011272_0.wav,28.47,0
00011274.wav,00011274_0.wav,10.71,0
00011274.wav,00011274_1.wav,11.02,1
00011276.wav,00011276_0.wav,10.81,0
00011276.wav,00011276_1.wav,14.89,1
00011277.wav,00011277_0.wav,11.65,0
00011277.wav,00011277_1.wav,5.24,1
00011275.wav,00011275_0.wav,28.49,0
00011278.wav,00011278_0.wav,21.55,0
00011278.wav,00011278_1.wav,6.72,1
00011281.wav,00011281_0.wav,16.1,0
00011279.wav,00011279_0.wav,10.23,0
00011279.wav,00011279_1.wav,13.04,1
00011283.wav,00011283_0.wav,13.05,0
00011283.wav,00011283_1.wav,12.11,1
00011282.wav,00011282_0.wav,24.81,0
00011280.wav,00011280_0.wav,28.45,0
00011285.wav,00011285_0.wav,13.93,0
00011285.wav,00011285_1.wav,8.16,1
00011284.wav,00011284_0.wav,27.68,0
00011287.wav,00011287_0.wav,11.46,0
00011287.wav,00011287_1.wav,15.93,1
00011288.wav,00011288_0.wav,20.98,0
00011288.wav,00011288_1.wav,5.66,1
00011292.wav,00011292_0.wav,16.23,0
00011291.wav,00011291_0.wav,10.54,0
00011291.wav,00011291_1.wav,11.17,1
00011289.wav,00011289_0.wav,27.98,0
00011293.wav,00011293_0.wav,7.25,0
00011293.wav,00011293_1.wav,18.32,1
00011290.wav,00011290_0.wav,26.78,0
00011295.wav,00011295_0.wav,14.04,0
00011295.wav,00011295_1.wav,13.5,1
00011296.wav,00011296_0.wav,20.25,0
00011296.wav,00011296_1.wav,4.39,1
00011298.wav,00011298_0.wav,14.64,0
00011298.wav,00011298_1.wav,6.21,1
00011299.wav,00011299_0.wav,21.04,0
00011299.wav,00011299_1.wav,7.32,1
00011297.wav,00011297_0.wav,9.31,0
00011297.wav,00011297_1.wav,6.1,1
00011297.wav,00011297_2.wav,9.38,2
00011302.wav,00011302_0.wav,14.44,0
00011302.wav,00011302_1.wav,5.3,1
00011301.wav,00011301_0.wav,28.45,0
00011300.wav,00011300_0.wav,28.47,0
00011304.wav,00011304_0.wav,24.06,0
00011303.wav,00011303_0.wav,12.91,0
00011303.wav,00011303_1.wav,13.45,1
00011305.wav,00011305_0.wav,12.47,0
00011305.wav,00011305_1.wav,10.26,1
00011306.wav,00011306_0.wav,17.32,0
00011308.wav,00011308_0.wav,23.89,0
00011309.wav,00011309_0.wav,18.85,0
00011309.wav,00011309_1.wav,8.89,1
00011307.wav,00011307_0.wav,5.74,0
00011307.wav,00011307_1.wav,22.63,1
00011311.wav,00011311_0.wav,24.15,0
00011312.wav,00011312_0.wav,20.87,0
00011310.wav,00011310_0.wav,9.08,0
00011310.wav,00011310_1.wav,14.45,1
00011314.wav,00011314_0.wav,16.75,0
00011314.wav,00011314_1.wav,10.56,1
00011317.wav,00011317_0.wav,25.49,0
00011319.wav,00011319_0.wav,23.69,0
00011315.wav,00011315_0.wav,28.41,0
00011320.wav,00011320_0.wav,10.7,0
00011320.wav,00011320_1.wav,7.88,1
00011321.wav,00011321_0.wav,27.69,0
00011318.wav,00011318_0.wav,6.72,0
00011318.wav,00011318_1.wav,19.52,1
00011322.wav,00011322_0.wav,28.4,0
00011323.wav,00011323_0.wav,28.42,0
00011324.wav,00011324_0.wav,10.53,0
00011324.wav,00011324_1.wav,12.6,1
00011326.wav,00011326_0.wav,12.39,0
00011326.wav,00011326_1.wav,11.19,1
00011327.wav,00011327_0.wav,22.97,0
00011330.wav,00011330_0.wav,7.76,0
00011330.wav,00011330_1.wav,12.96,1
00011328.wav,00011328_0.wav,25.34,0
00011325.wav,00011325_0.wav,28.32,0
00011329.wav,00011329_0.wav,14.3,0
00011329.wav,00011329_1.wav,11.82,1
00011331.wav,00011331_0.wav,7.02,0
00011331.wav,00011331_1.wav,9.86,1
00011339.wav,00011339_0.wav,17.41,0
00011335.wav,00011335_0.wav,20.06,0
00011335.wav,00011335_1.wav,5.9,1
00011337.wav,00011337_0.wav,13.51,0
00011337.wav,00011337_1.wav,11.99,1
00011334.wav,00011334_0.wav,5.59,0
00011334.wav,00011334_1.wav,13.39,1
00011334.wav,00011334_2.wav,7.82,2
00011332.wav,00011332_0.wav,4.06,0
00011332.wav,00011332_1.wav,23.77,1
00011340.wav,00011340_0.wav,9.29,0
00011340.wav,00011340_1.wav,9.7,1
00011338.wav,00011338_0.wav,18.85,0
00011338.wav,00011338_1.wav,9.57,1
00011341.wav,00011341_0.wav,17.02,0
00011341.wav,00011341_1.wav,7.7,1
00011343.wav,00011343_0.wav,16.81,0
00011343.wav,00011343_1.wav,7.92,1
00011345.wav,00011345_0.wav,9.79,0
00011345.wav,00011345_1.wav,11.63,1
00011342.wav,00011342_0.wav,28.49,0
00011344.wav,00011344_0.wav,14.69,0
00011344.wav,00011344_1.wav,10.75,1
00011346.wav,00011346_0.wav,19.5,0
00011346.wav,00011346_1.wav,7.93,1
00011347.wav,00011347_0.wav,6.59,0
00011347.wav,00011347_1.wav,12.98,1
00011347.wav,00011347_2.wav,4.47,2
00011350.wav,00011350_0.wav,7.99,0
00011350.wav,00011350_1.wav,14.23,1
00011349.wav,00011349_0.wav,13.46,0
00011349.wav,00011349_1.wav,13.25,1
00011352.wav,00011352_0.wav,14.96,0
00011352.wav,00011352_1.wav,9.84,1
00011358.wav,00011358_0.wav,15.19,0
00011354.wav,00011354_0.wav,20.46,0
00011354.wav,00011354_1.wav,7.95,1
00011353.wav,00011353_0.wav,20.03,0
00011353.wav,00011353_1.wav,4.77,1
00011357.wav,00011357_0.wav,25.29,0
00011356.wav,00011356_0.wav,22.06,0
00011359.wav,00011359_0.wav,13.83,0
00011359.wav,00011359_1.wav,6.5,1
00011355.wav,00011355_0.wav,24.74,0
00011362.wav,00011362_0.wav,17.24,0
00011361.wav,00011361_0.wav,11.68,0
00011361.wav,00011361_1.wav,13.19,1
00011363.wav,00011363_0.wav,23.27,0
00011365.wav,00011365_0.wav,17.18,0
00011365.wav,00011365_1.wav,9.27,1
00011366.wav,00011366_0.wav,8.41,0
00011366.wav,00011366_1.wav,18.67,1
00011364.wav,00011364_0.wav,10.36,0
00011364.wav,00011364_1.wav,14.69,1
00011370.wav,00011370_0.wav,25.18,0
00011367.wav,00011367_0.wav,14.59,0
00011367.wav,00011367_1.wav,12.46,1
00011372.wav,00011372_0.wav,7.32,0
00011372.wav,00011372_1.wav,7.79,1
00011372.wav,00011372_2.wav,12.74,2
00011373.wav,00011373_0.wav,28.46,0
00011376.wav,00011376_0.wav,14.14,0
00011376.wav,00011376_1.wav,5.53,1
00011374.wav,00011374_0.wav,4.04,0
00011374.wav,00011374_1.wav,12.2,1
00011374.wav,00011374_2.wav,8.05,2
00011377.wav,00011377_0.wav,12.65,0
00011377.wav,00011377_1.wav,12.87,1
00011378.wav,00011378_0.wav,12.41,0
