id,path,text_spt,text_original,ref_normalized,hyp_normalized,wer,sequence_similarity,duration,sentence_checked
1503,00011705.wav,"O'sha. Lekin shuni ham yuqorida akangiz bilan ham gaplashganimda, aynan Boburni ism-familiyasini aytganimizda ma'lumot berishmadi. Shuni ham aytib bering. O'sha Bobur G'aniev desak ma'lumot berishmadi, keyin yonidagi bolani ismini aytgandik, ularni sudi bo'lyapti, o'sha 20-da tugaydi, o'shandan keyin chiqasizlar dedi.","o'sha Lekin shuni ham yuqorida akangiz bilan ham gaplashganimda aynan Boburni ism familiyasini aytganimizda ma'lumot berishmadi. ma'lumot bermayapti. Shuni ham aytib bering. O'sha Bobur G'aniyev desak ma'lumot berishmadi. Keyin yonidagi bolani ismini aytdik. Ularni sudi bo'lyapti, o'sha 20da tugaydi, o'shandan keyin chiqasizlar dedilar.",o'sha lekin shuni ham yuqorida akangiz bilan ham gaplashganimda aynan boburni ism-familiyasini aytganimizda ma'lumot berishmadi shuni ham aytib bering o'sha bobur g'aniev desak ma'lumot berishmadi keyin yonidagi bolani ismini aytgandik ularni sudi bo'lyapti o'sha yigirmainchi da tugaydi o'shandan keyin chiqasizlar dedi,o'sha lekin shuni ham yuqorida akangiz bilan ham gaplashganimda aynan boburni ism familiyasini aytganimizda ma'lumot berishmadi ma'lumot bermayapti shuni ham aytib bering o'sha bobur g'aniyev desak ma'lumot berishmadi keyin yonidagi bolani ismini aytdik ularni sudi bo'lyapti o'sha yigirma da tugaydi o'shandan keyin chiqasizlar dedilar,0.1951,0.7409,19.728,"O'sha. Lekin shuni ham yuqorida akangiz bilan ham gaplashganimda, aynan Boburni ism-familiyasini aytganimizda ma'lumot berishmadi. Yo'q yo'q ma'lumot bermayapti. Shuni ham aytib bering. O'sha Bobur G'aniev desak ma'lumot berishmadi, keyin yonidagi bolani ismini aytgandik, ularni sudi bo'lyapti, o'sha 20-da tugaydi, o'shandan keyin chiqasizlar dedi."
1274,00010063.wav,"Asal opa, turmush o'rtog'ingiz o'zi bilan ham gaplashganimda, sizlar sotadigan sistemani bitta o'zim yaratganman deganda va protsesslari qanaqa bo'lgan? Ikkalimiz ham ishdan chiqqanimizdan keyin hamma save qilgan pullarimizni yeb","Asl opa, e, turmush o'rtog'ingiz o'zi bilan ham gaplashganimda, sizlar sotadigan, e, sistemani bitta o'zim yaratganman deganda. Va protsesslari qanaqa bo'lgan? Ikkalamiz ham ishdan chiqqanimizdan keyin, hamma save qilgan pullarimizda yeb",asal opa turmush o'rtog'ingiz o'zi bilan ham gaplashganimda sizlar sotadigan sistemani bitta o'zim yaratganman deganda va protsesslari qanaqa bo'lgan ikkalimiz ham ishdan chiqqanimizdan keyin hamma save qilgan pullarimizni yeb,asl opa e turmush o'rtog'ingiz o'zi bilan ham gaplashganimda sizlar sotadigan e sistemani bitta o'zim yaratganman deganda va protsesslari qanaqa bo'lgan ikkalamiz ham ishdan chiqqanimizdan keyin hamma save qilgan pullarimizda yeb,0.1724,0.9538,16.805375,"Asila opa, turmush o'rtog'ingiz o'zi bilan ham gaplashganimda, sizlar sotadigan sistemani bitta o'zim yaratganman deganda va protsesslari qanaqa bo'lgan? Ikkalimiz ham ishdan chiqqanimizdan keyin hamma save qilgan pullarimizni yeb"
856,00006902.wav,Saidjon bu borada mas'ul kotib Temirov bilan hech qanaqa muloqotda bo'lmaganligini va Temirov unga bu dori vositalarini bilan bog'liq hech qanaqa hujjat bermaganligini ikkala dori vosita uchun,"Saidjonov bu borada mas'ul kotib Temirov bilan hech qanaqa muloqotda boʻlmaganligini va Temirov unga bu dori vositalarini bilan bogʻliq hech qanaqa hujjat bermaganligini, ikkala dori vosita uchun",saidjon bu borada mas'ul kotib temirov bilan hech qanaqa muloqotda bo'lmaganligini va temirov unga bu dori vositalarini bilan bog'liq hech qanaqa hujjat bermaganligini ikkala dori vosita uchun,saidjonov bu borada mas'ul kotib temirov bilan hech qanaqa muloqotda bo'lmaganligini va temirov unga bu dori vositalarini bilan bog'liq hech qanaqa hujjat bermaganligini ikkala dori vosita uchun,0.037,0.9948,14.096,Saidjon bu borada mas'ul kotib Temirov bilan hech qanaqa muloqotda bo'lmaganligini va Temirov unga bu dori vositalarini bilan bog'liq hech qanaqa hujjat bermaganligini ikkala dori vosita uchun
2328,00018383.wav,"qaysi tomonga borishi kerak, nima qilish kerak, o'shanga munosabat qilib, yoshlar o'zini yo'lini topadi-da. Shu narsa kerak menimcha-da. Endi bu o'zi hozir yana kirib ketsak juda ham chuqur mavzu, lekin","O'zbekiston qaysi tomonga borishi kerak? Nima nima qilish kerak? O'shanga munosabat qilib, yoshlar o'zini yo'lini topadi-da. Shu narsa kerak menimcha-da. Endi bu o'zi hozir yana kirib ketsak judayam chuqur mavzu, lekin",qaysi tomonga borishi kerak nima qilish kerak o'shanga munosabat qilib yoshlar o'zini yo'lini topadi-da shu narsa kerak menimcha-da endi bu o'zi hozir yana kirib ketsak juda ham chuqur mavzu lekin,o'zbekiston qaysi tomonga borishi kerak nima nima qilish kerak o'shanga munosabat qilib yoshlar o'zini yo'lini topadi-da shu narsa kerak menimcha-da endi bu o'zi hozir yana kirib ketsak judayam chuqur mavzu lekin,0.1333,0.951,15.12,"O'zbekiston qaysi tomonga borishi kerak, nima qilish kerak, o'shanga munosabat qilib, yoshlar o'zini yo'lini topadi-da. Shu narsa kerak menimcha-da. Endi bu o'zi hozir yana kirib ketsak juda ham chuqur mavzu, lekin"
1765,00014052.wav,nazorat birinchisi ichki nazorat va tashqi nazorat,"ikkita nazorat, birinchisi ichki nazorat va tashqi nazorat.",nazorat birinchisi ichki nazorat va tashqi nazorat,ikkita nazorat birinchisi ichki nazorat va tashqi nazorat,0.1429,0.9346,5.477375,ikkita nazorat birinchisi ichki nazorat va tashqi nazorat
2503,00019745.wav,"Hali bizni nima deydi, xalqimiz ko'rmagan narsani qilib beraman desangiz, biz sizga 20 000 dollar rag'batlantiruvchi qilib berishimiz mumkin. Loyiha ham kerak emas.","hali bizni nima deydi xalqimiz ko'rmagan narsani qilib beraman desangiz, biz bu 20 000 dollar rag'batlantiruvchi qilib berishimiz mumkin. loyiha ham kerak emas.",hali bizni nima deydi xalqimiz ko'rmagan narsani qilib beraman desangiz biz sizga yigirma ming dollar rag'batlantiruvchi qilib berishimiz mumkin loyiha ham kerak emas,hali bizni nima deydi xalqimiz ko'rmagan narsani qilib beraman desangiz biz bu yigirma ming dollar rag'batlantiruvchi qilib berishimiz mumkin loyiha ham kerak emas,0.0435,0.9787,10.832,"Hali bizni nima deydi, xalqimiz ko'rmagan narsani qilib beraman desangiz, biz bu 20 000 dollar rag'batlantiruvchi qilib berishimiz mumkin. Loyiha ham kerak emas."
1913,00015233.wav,"qarashmoqchi bo'lsak, bilasizlarmi nima uchun? Mana men hozir bitta rost gapni aytayin. Bugun men shina zavodiga bordim.","qorasini ajratmasak, bilasizlarmi nima uchun? Mana men hozir bitta rost gapni aytayin. Bugun men shina zavodiga bordim.",qarashmoqchi bo'lsak bilasizlarmi nima uchun mana men hozir bitta rost gapni aytayin bugun men shina zavodiga bordim,qorasini ajratmasak bilasizlarmi nima uchun mana men hozir bitta rost gapni aytayin bugun men shina zavodiga bordim,0.1176,0.9091,9.9146875,"qorasini qilsak, bilasizlarmi nima uchun? Mana men hozir bitta rost gapni aytayin. Bugun men shina zavodiga bordim."
78,00000440.wav,"O'shani o'zim yig'ishtirib olib, o'shandan keyin bitta imtihon yiqilmaganman. Kontraktlaringizni kim to'lagan? Ish kamaytirgan bo'lsangiz. Uch-mach qilib amallardim yoki O'zbekistonda birinchi boshida O'zbekistondan baribir yordam so'raganman.","o'shanda o'zimni yig'ishtirib olib, o'shandan keyin bitta ham imtihon yiqilmaganman. Kontraktlaringizni kim to'lagan? Ishni kamaytirgan bo'lsangiz? Uchma-uch qilib amallardim yoki O'zbekistonda, birinchi boshida O'zbekistondan baribir yordam so'raganman.",o'shani o'zim yig'ishtirib olib o'shandan keyin bitta imtihon yiqilmaganman kontraktlaringizni kim to'lagan ish kamaytirgan bo'lsangiz uch-mach qilib amallardim yoki o'zbekistonda birinchi boshida o'zbekistondan baribir yordam so'raganman,o'shanda o'zimni yig'ishtirib olib o'shandan keyin bitta ham imtihon yiqilmaganman kontraktlaringizni kim to'lagan ishni kamaytirgan bo'lsangiz uchma-uch qilib amallardim yoki o'zbekistonda birinchi boshida o'zbekistondan baribir yordam so'raganman,0.1923,0.9424,14.992,"O'shani o'zim yig'ishtirib olib, o'shandan keyin bitta imtihon yiqilmaganman. Kontraktlaringizni kim to'lagan? Ishni kamaytirgan bo'lsangiz. Uchma-uch qilib amallardim yoki O'zbekistonda birinchi boshida O'zbekistondan baribir yordam so'raganman."
490,00003743.wav,"Demak, o'sha boya aytgan narsamiz, odamni hayot tarzi, qanaqa yashashi, nima yeyishi, nima ichishi, nima faoliyat qilishi jamiyat sifatida qaysidir kasallikdan ko'p bo'lishiga sabab bo'ladi.","Demak, o'sha boya aytgan narsamiz, odamni hayot tarzi, qanaqa yashashi, nima yeyishi, nima ichishi, nima faoliyat qilishi, jamiyat sifatida qaysidir ham kasallikdan ko'p bo'lishiga sabab bo'ladi.",demak o'sha boya aytgan narsamiz odamni hayot tarzi qanaqa yashashi nima yeyishi nima ichishi nima faoliyat qilishi jamiyat sifatida qaysidir kasallikdan ko'p bo'lishiga sabab bo'ladi,demak o'sha boya aytgan narsamiz odamni hayot tarzi qanaqa yashashi nima yeyishi nima ichishi nima faoliyat qilishi jamiyat sifatida qaysidir ham kasallikdan ko'p bo'lishiga sabab bo'ladi,0.04,0.9892,16.9120625,"Demak, o'sha boya aytgan narsamiz, odamni hayot tarzi, qanaqa yashashi, nima yeyishi, nima ichishi, nima faoliyat qilishi jamiyat sifatida qaysidir ham kasallikdan ko'p bo'lishiga sabab bo'ladi."
1504,00011711.wav,"Nima deb o'ylaysiz? Dunyodagi eng katta kitobda qancha so'z ishlatilgan bo'lishi mumkin? 500 000, 600 000, balki 1 000 000 dir.",Nima deb o'ylaysiz? Dunyodagi eng katta kitobda qancha so'z ishlatilgan bo'lishi mumkin? 500 ming? 600 ming? Balki 1 milliondir?,nima deb o'ylaysiz dunyodagi eng katta kitobda qancha so'z ishlatilgan bo'lishi mumkin besh yuz ming olti yuz ming balki bir million dir,nima deb o'ylaysiz dunyodagi eng katta kitobda qancha so'z ishlatilgan bo'lishi mumkin besh yuz ming olti yuz ming balki bir milliondir,0.0909,0.9963,13.4666875,Nima deb o'ylaysiz? Dunyodagi eng katta kitobda qancha so'z ishlatilgan bo'lishi mumkin? 500 ming? 600 ming? Balki 1 milliondir?
2323,00018336.wav,Men postoyanna har kuni har kuni ertalabdan turib. Bu haqida hali yana gaplashamiz. Siz bergan intervyularingizda bitta-ikkita qiziq narsalarni men ko'rdim. O'sha haqida savol so'ramoqchiman. Lekin mana Peterburgga bordingiz. 16 yoshsiz. 84-yil. Bu degani mana umringizni,Men postoyanno. Har har kuni. Har kuni ertalabdan turib. Bu haqida hali yana gaplashamiz. Sizni bergan intervyularingizda bitta-ikkita qiziq narsalarni men koʻrdim. Oʻshalar haqida savol soʻramoqchiman. Lekin mana Peterburgga bordingiz. 16 yoshsiz. 16 yosh. 84-yil. Bu degani mana umringizni,men postoyanna har kuni har kuni ertalabdan turib bu haqida hali yana gaplashamiz siz bergan intervyularingizda bitta-ikkita qiziq narsalarni men ko'rdim o'sha haqida savol so'ramoqchiman lekin mana peterburgga bordingiz o'n olti yoshsiz sakson to'rtinchi yil bu degani mana umringizni,men postoyanno har har kuni har kuni ertalabdan turib bu haqida hali yana gaplashamiz sizni bergan intervyularingizda bitta-ikkita qiziq narsalarni men ko'rdim o'shalar haqida savol so'ramoqchiman lekin mana peterburgga bordingiz o'n olti yoshsiz o'n olti yosh sakson to'rtinchi yil bu degani mana umringizni,0.1795,0.9578,16.4,Men postoyanna har kuni har kuni ertalabdan turib. Bu haqida hali yana gaplashamiz. Sizni bergan intervyularingizda bitta-ikkita qiziq narsalarni men ko'rdim. O'shalar haqida savol so'ramoqchiman. Lekin mana Peterburgga bordingiz. 16 yoshsiz. 16 yoshman. 84-yil. Bu degani mana umringizni
2032,00016244.wav,"Endi sal boshqa mavzuga o'tamiz. Jamshidxon Ziyoxonov bilasiz, ancha Youtubeda mashhur blogger bizni podkastda ham keldi, suhbatlashdik. Qora Angliya degan ko'rsatuvni chiqardi, juda qisqa muddatda milliondan oshiq ko'rildi va u yerda","Endi sal boshqa mavzuliga o'tamiz. Jamshidxon Ziyoxonov, bilasiz, ancha YouTube'da mashhur blogger, bizlarni podcastda ham keldi, suhbatlashdik. Qora Angliya degan ko'rsatuvni chiqardi, juda qisqa muddatda milliondan oshiq ko'rildi va u yerda",endi sal boshqa mavzuga o'tamiz jamshidxon ziyoxonov bilasiz ancha youtubeda mashhur blogger bizni podkastda ham keldi suhbatlashdik qora angliya degan ko'rsatuvni chiqardi juda qisqa muddatda milliondan oshiq ko'rildi va u yerda,endi sal boshqa mavzuliga o'tamiz jamshidxon ziyoxonov bilasiz ancha youtube'da mashhur blogger bizlarni podcastda ham keldi suhbatlashdik qora angliya degan ko'rsatuvni chiqardi juda qisqa muddatda milliondan oshiq ko'rildi va u yerda,0.129,0.625,18.693375,"Endi sal boshqa mavzularga o'tamiz. Jamshidxon Ziyoxonov, bilasiz, ancha YouTubeda mashhur bloger, bizlarni podkastda ham keldi, suhbatlashdik. Qora Angliya degan ko'rsatuvni chiqardi, juda qisqa muddatda milliondan oshiq ko'rildi va u yerda"
113,00000791.wav,"texnologiya boshladi rivojlandi, o'shaning uchun biz an'anaviy maktab tizimi emas yoki universitet tizimi emas, individual yana o'sha onlayn texnika bilan ta'limni aralashtiradigan bir sistema qilish kerak degan gap bor. Shunga munosabatingizni bilsam, keyin aytmoqchi bo'lgan pointimni aytaman.","texnologiya boshladi rivojlandi, o'shaning uchun bizlar an'anaviy maktab tizimi emas yoki universitet tizimi emas, individual, yana o'sha onlayn texnika bilan ta'limni aralashtiradigan bir sistema qilish kerak degan gap bor. Shunga munosabatingizni bilsam, keyin aytmoqchi bo'lgan pointimni aytaman.",texnologiya boshladi rivojlandi o'shaning uchun biz an'anaviy maktab tizimi emas yoki universitet tizimi emas individual yana o'sha onlayn texnika bilan ta'limni aralashtiradigan bir sistema qilish kerak degan gap bor shunga munosabatingizni bilsam keyin aytmoqchi bo'lgan pointimni aytaman,texnologiya boshladi rivojlandi o'shaning uchun bizlar an'anaviy maktab tizimi emas yoki universitet tizimi emas individual yana o'sha onlayn texnika bilan ta'limni aralashtiradigan bir sistema qilish kerak degan gap bor shunga munosabatingizni bilsam keyin aytmoqchi bo'lgan pointimni aytaman,0.027,0.9949,19.92,"texnologiya boshida rivojlandi, o'shaning uchun bizlar an'anaviy maktab tizimi emas yoki universitet tizimi emas, individual yana o'sha onlayn texnika bilan ta'limni aralashtiradigan bir sistema qilish kerak degan gap bor. Shunga munosabatingizni bilsam, keyin aytmoqchi bo'lgan pointimni aytaman."
1520,00011797.wav,Bir xodimni haqorat qilgani uchun olib ketilgan va bu ish orasida uni qo'l telefonini tekshirish va uni ichidan pornografik videolarni topganligi uchun uni ayblash qanchalik to'g'ri?,bir xodimni haqorat qilgani uchun olib ketilgan va bu ish orasida uni qoʻl telefonini tekshirish va uni ichidan pornografik videolarni topganlik uchun uni ayblash qanchalik toʻgʻri?,bir xodimni haqorat qilgani uchun olib ketilgan va bu ish orasida uni qo'l telefonini tekshirish va uni ichidan pornografik videolarni topganligi uchun uni ayblash qanchalik to'g'ri,bir xodimni haqorat qilgani uchun olib ketilgan va bu ish orasida uni qo'l telefonini tekshirish va uni ichidan pornografik videolarni topganlik uchun uni ayblash qanchalik to'g'ri,0.0385,0.9917,17.8400625,Bir xodimni haqorat qilgani uchun olib ketilgan va bu ish orasida uni qo'l telefonini tekshirish va uni ichidan pornografik videolarni topganligi uchun uni ayblash qanchalik to'g'ri?
2470,00019509.wav,Nega ular O'zbekistonda bemalol ishlab yurishibdi?,shiradi. Nega ular O'zbekistonda bemalol ishlab yurishibdi?,nega ular o'zbekistonda bemalol ishlab yurishibdi,shiradi nega ular o'zbekistonda bemalol ishlab yurishibdi,0.1667,0.9245,8.485375,Nega ular O'zbekistonda bemalol ishlab yurishibdi?
220,00001534.wav,"3 yil 3 yilga beriladi. 8-sxemaga beriladigan bo'lsa, liftlarning amal qilish muddatiga qarab beriladigan","uch yil... uch yilga beriladi. A sakkizinchi sxemaga qila beriladigan bo'lsa, liftlarning amal qilish muddatiga qarab beriladigan... n",uch yil uch yilga beriladi sakkizinchi sxemaga beriladigan bo'lsa liftlarning amal qilish muddatiga qarab beriladigan,uch yil uch yilga beriladi a sakkizinchi sxemaga qila beriladigan bo'lsa liftlarning amal qilish muddatiga qarab beriladigan n,0.2,0.963,10.725375,"3 yil 3 yilga beriladi. 8-sxemaga beriladigan bo'lsa, liftlarning amal qilish muddatiga qarab beriladigan"
2198,00017379.wav,"Demak undirib berishi mumkin. Har bitta, demak teringizni qatlami uchun bu yoqda nimasi bor qonunida pul belgilangan. Misol uchun mana shuncha kesilgani uchun, mana shuncha chuqurligi uchun mana shuncha beriladi. Agar yo'l-yo'rig'ini bilgan odam to'g'ri advokat bilan","demak undirib berishi mumkin. Har bitta, demak teringizni qatlami uchun bu yoqda nimasi bor, qonunida pul belgilangan. Wow, okay. Misol uchun mana shuncha kesilgani uchun, mana shuncha chuqurlik uchun mana shuncha beriladi. Agar yo'l-yo'rig'ini bilgan odam, to'g'ri advokat bilan",demak undirib berishi mumkin har bitta demak teringizni qatlami uchun bu yoqda nimasi bor qonunida pul belgilangan misol uchun mana shuncha kesilgani uchun mana shuncha chuqurligi uchun mana shuncha beriladi agar yo'l-yo'rig'ini bilgan odam to'g'ri advokat bilan,demak undirib berishi mumkin har bitta demak teringizni qatlami uchun bu yoqda nimasi bor qonunida pul belgilangan wow okay misol uchun mana shuncha kesilgani uchun mana shuncha chuqurlik uchun mana shuncha beriladi agar yo'l-yo'rig'ini bilgan odam to'g'ri advokat bilan,0.0811,0.7444,17.9786875,"demak undirib berishi mumkin. Har bitta, demak teringizni qatlami uchun bu yoqda nimasi bor, qonunida pul belgilangan. Misol uchun mana shuncha kesilgani uchun, mana shuncha chuqurligi uchun mana shuncha beriladi. Agar yo'l-yo'rig'ini bilgan odam, to'g'ri advokat bilan"
211,00001458.wav,"Sizniki, sizniki, sizniki, sizniki deb ayta olmayman hozircha. Men 2012-yilning manzilini ko'rib chiqaman-da, falonchi firmaniki buncha, falonchi firmaniki buncha deb keyin e'lon qilaman. Ana o'shanda boshqacha bo'ladi.","Sizniki, sizniki, sizniki, sizniki deb ayta olmayman hozircha. Men 2012 tani adresini koʻrib chiqaman-da, falonchi firmaniki muncha, falonchi firmaniki muncha deb keyin eʼlon qilaman. Ana oʻshanda boshqacha boʻladi.",sizniki sizniki sizniki sizniki deb ayta olmayman hozircha men ikki ming o'n ikkinchi yilning manzilini ko'rib chiqaman-da falonchi firmaniki buncha falonchi firmaniki buncha deb keyin e'lon qilaman ana o'shanda boshqacha bo'ladi,sizniki sizniki sizniki sizniki deb ayta olmayman hozircha men ikki ming o'n ikki tani adresini ko'rib chiqaman-da falonchi firmaniki muncha falonchi firmaniki muncha deb keyin e'lon qilaman ana o'shanda boshqacha bo'ladi,0.1613,0.3778,11.84,"Sizniki, sizniki, sizniki, sizniki deb ayta olmayman hozircha. Men 2012taning adresini ko'rib chiqaman-da, falonchi firmaniki buncha, falonchi firmaniki buncha deb keyin e'lon qilaman. Ana o'shanda boshqacha bo'ladi."
849,00006839.wav,Nimaga Uzfarminfo maxsus elektron dastur orqali topshirilgan hujjatlar haqida tergov organi sukut saqlagan? Nega ushbu dasturni tergovchilar jinoyat ishiga qo'shishmagan? Axir O'zbekiston Respublikasi Sog'liqni saqlash vazirligi,Nimaga Uzbarm info maxsus elektron dastur orqali topshirilgan hujjatlar haqida tergov organi sukut saqlagan? Nega ushbu dasturni tergovchilar jinoyat ishiga qoʻshishmagan? Axir Oʻzbekiston Respublikasi Sogʻliqni saqlash vazirligi...,nimaga uzfarminfo maxsus elektron dastur orqali topshirilgan hujjatlar haqida tergov organi sukut saqlagan nega ushbu dasturni tergovchilar jinoyat ishiga qo'shishmagan axir o'zbekiston respublikasi sog'liqni saqlash vazirligi,nimaga uzbarm info maxsus elektron dastur orqali topshirilgan hujjatlar haqida tergov organi sukut saqlagan nega ushbu dasturni tergovchilar jinoyat ishiga qo'shishmagan axir o'zbekiston respublikasi sog'liqni saqlash vazirligi,0.0769,0.9801,16.1546875,Nimaga Uzfarminfo maxsus elektron dastur orqali topshirilgan hujjatlar haqida tergov organi sukut saqlagan? Nega ushbu dasturni tergovchilar jinoyat ishiga qo'shishmagan? Axir O'zbekiston Respublikasi Sog'liqni saqlash vazirligi
2544,00020052.wav,"aytishimiz, o'rgatishimiz lozim. O'zingizni ehtiyot qiling, Qalampirda qoling.","ham aytishimiz, oʻrgatishimiz lozim. Oʻzingizni ehtiyot qiling. Qalampirda qoling.",aytishimiz o'rgatishimiz lozim o'zingizni ehtiyot qiling qalampirda qoling,ham aytishimiz o'rgatishimiz lozim o'zingizni ehtiyot qiling qalampirda qoling,0.125,0.9737,8.930875,"aytishimiz, o'rgatishimiz lozim. O'zingizni ehtiyot qiling, Qalampirda qoling."
2218,00017538.wav,"Idi shaverma gotov, palimoy, u yoq-bu yoq, mana shunaqa prikol, o'zligina prikol, u o'rta osiyomi, bo'ldi palimoy, shaverma gotovda, tushunyapsizmi? Onlayn o'yinlar o'ynab turaman-da, ba'zida. Ruslar bilan tushib qolsak, endi ularda imperializm, mana shunaqa qanaqadir mana shunaqa narsalar bor, yomon jihatlar. Lekin","idi shaverma gotov, palimoy, u yoq bu yoq mana shunaqa priko'llar o'zligini priko'li. u O'rta Osiyomi bo'ldi palimoy shaverma gotovda, tushunyapsizmi? onlayn o'yinlar o'ynab turaman-da ba'zida. Ruslar bilan tushib qolsang, endi ularda imperializm mana shunaqa qanaqadir mana shunaqa narsalar bor yomon jihatlar. lekin",idi shaverma gotov palimoy u yoq-bu yoq mana shunaqa prikol o'zligina prikol u o'rta osiyomi bo'ldi palimoy shaverma gotovda tushunyapsizmi onlayn o'yinlar o'ynab turaman-da ba'zida ruslar bilan tushib qolsak endi ularda imperializm mana shunaqa qanaqadir mana shunaqa narsalar bor yomon jihatlar lekin,idi shaverma gotov palimoy u yoq bu yoq mana shunaqa priko'llar o'zligini priko'li u o'rta osiyomi bo'ldi palimoy shaverma gotovda tushunyapsizmi onlayn o'yinlar o'ynab turaman-da ba'zida ruslar bilan tushib qolsang endi ularda imperializm mana shunaqa qanaqadir mana shunaqa narsalar bor yomon jihatlar lekin,0.1429,0.1113,19.6,
