id,client_id,path,sentence_id,up_votes,down_votes,age,gender,type,duration,word_count,speaker_trust_score,sentence,predicted_sentence,ref_normalized,hyp_normalized,wer,cer,sequence_similarity,ref_word_count,hyp_word_count,path_wav,sentence_checked
714,bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d,common_voice_uz_30212660.mp3,1d499926529ee73717cc87125cd0374cff1211ec542b373c08e79c1fd9ebafa0,0,1,teens,male_masculine,other,8.028,14,0.7333,"Men uchun kitobdagi ishni tashkillashtirish, vaqtni taqsimlash sirlarini boshqalar ham bilishi juda muhim bo'lgan.",Men uchun kitobdagi ishni tashkillashtirish vaqtini taqsimlash sirlarini boshqalar ham bilishi juda muhim bo'lgan.,men uchun kitobdagi ishni tashkillashtirish vaqtni taqsimlash sirlarini boshqalar ham bilishi juda muhim bo'lgan,men uchun kitobdagi ishni tashkillashtirish vaqtini taqsimlash sirlarini boshqalar ham bilishi juda muhim bo'lgan,0.0714,0.0089,0.9956,14,14,common_voice_uz_30212660.wav,"Men uchun kitobdagi ishni tashkillashtirish, vaqtni taqsimlash sirlarini boshqalar ham bilishi juda muhim bo'lgan."
3209,7030117221cd4408b14354410e41b3d22dcbc4fbac8d18d6beffa81c6619dbfa4d26395d6e3813aaa9edf7b47bb3a54c3e69363aebbd3d9bab9d9199509c8b66,common_voice_uz_35424767.mp3,7fb7267fa8f464431ea6bf6dff38bfd53b1f03af43da7f9b87c9d6cc977c62a7,0,0,twenties,female_feminine,other,9.09,12,0.7009,"Lekin men Turkiya haqida soddalarcha yozilgan, biryoqlama tasavvur beradigan ta'riflarga uncha ishonib-ishonmasdim.","Lekin men Turkiya haqida soddalarcha yozilgan, bir yoqlama tasavvur beradigan ta'riflarga uncha ishonib-ishonmasdim.",lekin men turkiya haqida soddalarcha yozilgan biryoqlama tasavvur beradigan ta'riflarga uncha ishonib-ishonmasdim,lekin men turkiya haqida soddalarcha yozilgan bir yoqlama tasavvur beradigan ta'riflarga uncha ishonib-ishonmasdim,0.1667,0.0088,0.9956,12,13,common_voice_uz_35424767.wav,"Lekin men Turkiya haqida soddalarcha yozilgan, biryoqlama tasavvur beradigan ta'riflarga uncha ishonib-ishonmasdim."
2700,0d444817c44e7d9094bad52e93daf31519cc1d428f31fc132c0acafe664d3b21be4652d96341fe598c12454cbb26a8e47eb09cf1ae8c63ec2d3a73bbdc2f9527,common_voice_uz_33169256.mp3,657ce79b406e9e59b78fe75dd3877757b4d6b407c13b962b694ac0211b567381,0,0,twenties,male_masculine,other,9.396,11,0.5805,Hayotdagi qariyb hamma baxtsizliklar ishimizning yurishmayotgani xususidagi soxta tasavvurlarimizdan kelib chiqadi.,Hayotdagi qariyb hamma baxtsizliklar ishimizning yurishmayotgan xususidagi soxta tasavvurlarimizdan kelib chiqadi.,hayotdagi qariyb hamma baxtsizliklar ishimizning yurishmayotgani xususidagi soxta tasavvurlarimizdan kelib chiqadi,hayotdagi qariyb hamma baxtsizliklar ishimizning yurishmayotgan xususidagi soxta tasavvurlarimizdan kelib chiqadi,0.0909,0.0088,0.9956,11,11,common_voice_uz_33169256.wav,Hayotdagi qariyb hamma baxtsizliklar ishimizning yurishmayotgan xususidagi soxta tasavvurlarimizdan kelib chiqadi.
1255,81831f1304192f97778549ce89af73e53116abdd6868eea1fc5132ae4559e2cfe0de8110683224360710c17d08d20bbead6195c9c043177d5272f937f40d6d9a,common_voice_uz_30642287.mp3,0e9e124103f4cda775d1e215c5c1e1d52f4efd66b2ad0cdb0534f8e3d52fdc14,0,0,twenties,male_masculine,other,7.308,13,0.7219,"Bu kitobni yurtimizning barcha kitob do'konlaridan, nashriyotining o'zidan arzon narxlarda sotib olishingiz mumkin.","Bu kitobni yurtimizning barcha kitob do'konlaridan, nashriyotning o'zidan arzon narxlarda sotib olishingiz mumkin.",bu kitobni yurtimizning barcha kitob do'konlaridan nashriyotining o'zidan arzon narxlarda sotib olishingiz mumkin,bu kitobni yurtimizning barcha kitob do'konlaridan nashriyotning o'zidan arzon narxlarda sotib olishingiz mumkin,0.0769,0.0088,0.9956,13,13,common_voice_uz_30642287.wav,"Bu kitobni yurtimizning barcha kitob do'konlaridan, nashriyotning o'zidan arzon narxlarda sotib olishingiz mumkin."
756,ba38fa2c896e7298d5ca76dea0977b437c5abf06bc8ea61d469288284562d7aeda1c5886e32aedbaf339a220c5331fc923ef3075bc2894f4eb1edbce8ac88b91,common_voice_uz_30223916.mp3,284e74da57c3ef3969e557c54904006d1b830a29ab2f256860a93037d30b7c6a,0,0,twenties,male_masculine,other,9.216,14,0.7126,Sotuv o'sha yo'nalishida davom etmoqdami yoki pandemiyadan keyingi davrda dunyo butunlay yangi bosqichga o'tdimi,Sotuv o'sha yo'nalishda davom etmoqdami yoki pandemiyadan keyingi davrda dunyo butunlay yangi bosqichga o'tdimi?,sotuv o'sha yo'nalishida davom etmoqdami yoki pandemiyadan keyingi davrda dunyo butunlay yangi bosqichga o'tdimi,sotuv o'sha yo'nalishda davom etmoqdami yoki pandemiyadan keyingi davrda dunyo butunlay yangi bosqichga o'tdimi,0.0714,0.0089,0.9955,14,14,common_voice_uz_30223916.wav,Sotuv o'sha yo'nalishda davom etmoqdami yoki pandemiyadan keyingi davrda dunyo butunlay yangi bosqichga o'tdimi
3109,c83c69afe7f26b08b118c14ca76dfe812177d8acca62ea37b909ac809c71f00d8df1a97c00c2810e31e23cf742f47b08b7f58e7f7ff161eb0b60eec4ae86f7c2,common_voice_uz_35034578.mp3,7c954b648e9cbd601a3551c26d0a4933479d85f8fc19a7bb7e867e55dea044e1,0,0,,,other,10.584,12,0.7352,O'zbekistonda mualliflik huquqi buzilgan shaxslar qancha miqdorda kompensasiya olishi mumkinligi ma'lum qilindi,O'zbekistonda mualliflik huquqi buzilgan shaxslar qancha miqdorda kompensatsiya olishi mumkinligi ma'lum qilindi.,o'zbekistonda mualliflik huquqi buzilgan shaxslar qancha miqdorda kompensasiya olishi mumkinligi ma'lum qilindi,o'zbekistonda mualliflik huquqi buzilgan shaxslar qancha miqdorda kompensatsiya olishi mumkinligi ma'lum qilindi,0.0833,0.009,0.9955,12,12,common_voice_uz_35034578.wav,O'zbekistonda mualliflik huquqi buzilgan shaxslar qancha miqdorda kompensatsiya olishi mumkinligi ma'lum qilindi
826,bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d,common_voice_uz_30246360.mp3,5385da9f48ed0b82efa01200f76d9794f34730311337df6fdf5d6f6fa7a0b591,1,0,teens,male_masculine,other,8.316,12,0.7333,"Isloh tuzatish degani, demakki isloh tushunchasi zarar keltirayotgan narsani zararsizlantirishni nazarda tutadi.","Islloh tuzatish degani, demakki, isloh tushunchasi zarar keltirayotgan narsani zararsizlantirishni nazarda tutadi.",isloh tuzatish degani demakki isloh tushunchasi zarar keltirayotgan narsani zararsizlantirishni nazarda tutadi,islloh tuzatish degani demakki isloh tushunchasi zarar keltirayotgan narsani zararsizlantirishni nazarda tutadi,0.0833,0.0091,0.9955,12,12,common_voice_uz_30246360.wav,"Isloh tuzatish degani, demakki isloh tushunchasi zarar keltirayotgan narsani zararsizlantirishni nazarda tutadi."
2212,e235546fc92f4ed5f6c207996dd90ad1bc6deba6beb5a51f059282af20504067dede356a4827e49b51449de478937788a938e442d1400768ac86174b295558c4,common_voice_uz_32093868.mp3,4988c2c0782dabe4253b69c4aacb87ed2f035f04cb337458680176bc4a3dd69c,0,0,twenties,male_masculine,other,7.55,12,0.5777,Haddan tashqari ko'p teri ajralishidan aziyat chekadiganlarga maxsus salfetkalardan foydalanish tavsiya qilinadi,Haddan tashqari ko'p ter ajralishidan aziyat chekadiganlarga maxsus salfetkalardan foydalanish tavsiya qilinadi.,haddan tashqari ko'p teri ajralishidan aziyat chekadiganlarga maxsus salfetkalardan foydalanish tavsiya qilinadi,haddan tashqari ko'p ter ajralishidan aziyat chekadiganlarga maxsus salfetkalardan foydalanish tavsiya qilinadi,0.0833,0.0089,0.9955,12,12,common_voice_uz_32093868.wav,Haddan tashqari ko'p teri ajralishidan aziyat chekadiganlarga maxsus salfetkalardan foydalanish tavsiya qilinadi
1171,2a6cecd16d6b83efea4dc2c405378ef7d84cfdcf12fd92ed96fc542d07d3b54675d87c1c71c472090408df95ed77f76f0eae3d278528f2eabc2c14761d8289c8,common_voice_uz_30458380.mp3,08b942b6c83cefc384c9839aba0fc330695d090c858fa667ce4178b9e2fe9900,0,0,twenties,male_masculine,other,8.46,12,0.8294,"Lekin ma'muriyat birovning millatini surishtirmaydi, pasportiga ham kimning qaysi millatga mansubligi yozilmaydi.",Lekin ma'muriyat birovning millatini surishtirmaydi. Pasportga ham kimning qaysi millatga mansubligi yozilmaydi.,lekin ma'muriyat birovning millatini surishtirmaydi pasportiga ham kimning qaysi millatga mansubligi yozilmaydi,lekin ma'muriyat birovning millatini surishtirmaydi pasportga ham kimning qaysi millatga mansubligi yozilmaydi,0.0833,0.009,0.9955,12,12,common_voice_uz_30458380.wav,"Lekin ma'muriyat birovning millatini surishtirmaydi, pasportiga ham kimning qaysi millatga mansubligi yozilmaydi."
1481,d1cee8e601666680e22ac1ecb2b4d62833bc2a5664bebbef9874eb5e8c36659b65395118c873ef3fae2d7235f31feb4a16f0655e4d9b58cf013b4904d2aae2f3,common_voice_uz_31869390.mp3,1530b1a63f4c9cc1d588486aadd9077bac115edbb392d926dc420488f171cef7,0,0,,,other,9.828,11,0.3424,Hibsga olinganlarning xatti-harakatlari qasddan badanga og'ir shikast yetkazish moddasi bo'yicha tasniflangan.,Hibsga olinganlarning xatti-harakatlari qasdan badanga og'ir shikast yetkazish moddasi bo'yicha tasniflangan.,hibsga olinganlarning xatti-harakatlari qasddan badanga og'ir shikast yetkazish moddasi bo'yicha tasniflangan,hibsga olinganlarning xatti-harakatlari qasdan badanga og'ir shikast yetkazish moddasi bo'yicha tasniflangan,0.0909,0.0092,0.9954,11,11,common_voice_uz_31869390.wav,Hibsga olinganlarning xatti-harakatlari qasddan badanga og'ir shikast yetkazish moddasi bo'yicha tasniflangan.
2629,0e3b1de1d3a5f173b312a2ce5d925939aea8a36f8682f5458c83e841f06f5f243f3cddec78e5270bfb42466640bfcd59bccc933ed34b5b16e83f7918f403c704,common_voice_uz_32631299.mp3,60e52fb5b12d1c4a94395d49211f15cffca68190b6786b516251b923f18d9360,0,0,twenties,male_masculine,other,8.604,11,0.6396,Tanzaniya konstitutsiyasiga muvofiq prezident vafot etganidan keyin davlat boshqaruvi vitse-prezidentga o'tadi.,"Tanzaniya konstitutsiyasiga muvofiq, prezident vafot etgandan keyin davlat boshqaruvi vitse-prezidentga o'tadi.",tanzaniya konstitutsiyasiga muvofiq prezident vafot etganidan keyin davlat boshqaruvi vitse-prezidentga o'tadi,tanzaniya konstitutsiyasiga muvofiq prezident vafot etgandan keyin davlat boshqaruvi vitse-prezidentga o'tadi,0.0909,0.0091,0.9954,11,11,common_voice_uz_32631299.wav,Tanzaniya konstitutsiyasiga muvofiq prezident vafot etganidan keyin davlat boshqaruvi vitse-prezidentga o'tadi.
3243,bdb98308f395a82bdcd9448f3cb165f7600de73608711eeb219b99a9c35fd97ae4d14b77f75e24155f6afe9ce54bb7c3f566d4a8108abfd3d70ecdfa2f5777e6,common_voice_uz_35486042.mp3,840fe14ca3f3bc9377432eee0b892ae04e37d5d581f8fd0ec8509b6747bb5cfe,0,0,teens,male_masculine,other,8.196,12,0.5353,Berdimuhamedov Turkmankimyo rahbari va bosh prokurorga faoliyatidagi sustkashliklar uchun qattiq tanbeh berdi,Berdimuhamedov Turkman kimyo rahbari va bosh prokurorga faoliyatidagi sustkashliklar uchun qattiq tanbeh berdi.,berdimuhamedov turkmankimyo rahbari va bosh prokurorga faoliyatidagi sustkashliklar uchun qattiq tanbeh berdi,berdimuhamedov turkman kimyo rahbari va bosh prokurorga faoliyatidagi sustkashliklar uchun qattiq tanbeh berdi,0.1667,0.0092,0.9954,12,13,common_voice_uz_35486042.wav,Berdimuhamedov Turkman kimyo rahbari va bosh prokurorga faoliyatidagi sustkashliklar uchun qattiq tanbeh berdi
1168,2a6cecd16d6b83efea4dc2c405378ef7d84cfdcf12fd92ed96fc542d07d3b54675d87c1c71c472090408df95ed77f76f0eae3d278528f2eabc2c14761d8289c8,common_voice_uz_30458317.mp3,081c63774f9ca558412d57009bec2a2e7ff12a57fefb4a0b53b93ae8e89b6d77,0,0,twenties,male_masculine,other,8.496,13,0.8294,Jurnalist va blogerlarni haqorat qilgan Rishton tumani tibbiyot birlashmasi boshlig'i vazifasidan ozod etildi,Jurnalist va bloggerlarni haqorat qilgan Rishton tumani tibbiyot birlashmasi boshlig'i vazifasidan ozod etildi.,jurnalist va blogerlarni haqorat qilgan rishton tumani tibbiyot birlashmasi boshlig'i vazifasidan ozod etildi,jurnalist va bloggerlarni haqorat qilgan rishton tumani tibbiyot birlashmasi boshlig'i vazifasidan ozod etildi,0.0769,0.0092,0.9954,13,13,common_voice_uz_30458317.wav,Jurnalist va blogerlarni haqorat qilgan Rishton tumani tibbiyot birlashmasi boshlig'i vazifasidan ozod etildi
539,bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d,common_voice_uz_30137660.mp3,bcc62f67f3cc64424f251ec93ac60cd123ef03256ccb6e6387e9d4e5dde68402,0,1,teens,male_masculine,other,9.288,12,0.7333,"Rivojlangan mintaqadagi kishilar noutbuklar, infratizimlar tufayli ofisga borishga hojat yo'q, deb hisoblashadi.","Rivojlangan mintaqadagi kishilar noutbuklar, infra tizimlar tufayli ofisga borishga hojat yo'q deb hisoblashadi.",rivojlangan mintaqadagi kishilar noutbuklar infratizimlar tufayli ofisga borishga hojat yo'q deb hisoblashadi,rivojlangan mintaqadagi kishilar noutbuklar infra tizimlar tufayli ofisga borishga hojat yo'q deb hisoblashadi,0.1667,0.0092,0.9954,12,13,common_voice_uz_30137660.wav,"Rivojlangan mintaqadagi kishilar noutbuklar, infratizimlar tufayli ofisga borishga hojat yo'q, deb hisoblashadi."
3461,63fa585fb37404c2d61eedd44a78022d89452c850a6fd93fc20af61771b49f34f71da8b499efac6399f0c75fc694045fada3ca183d08d50b95dfcd681366ce25,common_voice_uz_40398726.mp3,907a1a2ed53a535f24d7aca64304ba144726067a40bdb014dd9626f52e1a3ef5,0,0,thirties,male_masculine,other,8.82,9,0.2065,O'zsanoatqurilishbank pandemiya vaqtida tadbirkorlarni qo'llab-quvvatlashning yangi mezonlarini ishlab chiqdi,O'zsanoatqurilishbank pandemiyavaqtida tadbirkorlarni qo'llab-quvvatlashning yangi mezonlarini ishlab chiqdi.,o'zsanoatqurilishbank pandemiya vaqtida tadbirkorlarni qo'llab-quvvatlashning yangi mezonlarini ishlab chiqdi,o'zsanoatqurilishbank pandemiyavaqtida tadbirkorlarni qo'llab-quvvatlashning yangi mezonlarini ishlab chiqdi,0.2222,0.0092,0.9954,9,8,common_voice_uz_40398726.wav,O'zsanoatqurilishbank pandemiya vaqtida tadbirkorlarni qo'llab-quvvatlashning yangi mezonlarini ishlab chiqdi
3284,76d4e6cb6bd0b457141b2a8db898f5f8fa9c56dd64ca989a5f5b4f13223e11d1b3a8d8b7feaa48a2763b3bc0f337bc5632a460a15aa4dc3026a9b598ae5f8d30,common_voice_uz_35683953.mp3,89539c02ca1f2d369e3fc09ef77af985c91e8af3c2fcc0155aad0a66c92c13a5,0,0,twenties,female_feminine,other,8.208,10,0.7735,O'zsanoatqurilishbank kichik va o'rta biznes sub'yektlari loyihalarini moliyalashtirishni yanada kengaytiradi,O'zsanoatqurilishbank kichik va o'rta biznes subyektlari loyihalarini moliyalashtirishni yanada kengaytiradi.,o'zsanoatqurilishbank kichik va o'rta biznes sub'yektlari loyihalarini moliyalashtirishni yanada kengaytiradi,o'zsanoatqurilishbank kichik va o'rta biznes subyektlari loyihalarini moliyalashtirishni yanada kengaytiradi,0.1,0.0092,0.9954,10,10,common_voice_uz_35683953.wav,O'zsanoatqurilishbank kichik va o'rta biznes subyektlari loyihalarini moliyalashtirishni yanada kengaytiradi
3324,66de7616bb4a088980156161e9fd5a547b123771190245967fb297567bb40f99a3bec1f7afd57776a043468bfe81b1a096483cd4844aa1d248618c4e3b314eba,common_voice_uz_36618294.mp3,89172705dbffb0365d5ee740b7798f151ebbd75299e813892a19bbd759563ba5,0,0,,,other,7.776,14,0.7225,Kapalak umrining qolgan qismini o'limsangi tanasi va ochilmagan qanotlarini yerga sudrab o'tkazdi. Ucha olmadi.,"Kapalak umrining qolgan qismini o'limsang tanasi va ochilmagan qanotlarini yerga sudrab o'tkazdi, ucha olmadi.",kapalak umrining qolgan qismini o'limsangi tanasi va ochilmagan qanotlarini yerga sudrab o'tkazdi ucha olmadi,kapalak umrining qolgan qismini o'limsang tanasi va ochilmagan qanotlarini yerga sudrab o'tkazdi ucha olmadi,0.0714,0.0092,0.9954,14,14,common_voice_uz_36618294.wav,Kapalak umrining qolgan qismini o'limsangi tanasi va ochilmagan qanotlarini yerga sudrab o'tkazdi. Ucha olmadi.
2776,9e54bcd07750a37b830fa3a0f1cde016751c115f9af5968b77f6b5f714a0e5a58db3ddd3b8be78cedb2c9b1f4f1d1ecccdcd5df6a14c46ba0e5c5ad7ab6399bf,common_voice_uz_33336615.mp3,6a55238d540fa63309625f27753167fd44ad2a459642b4f296245425bbc2a0e8,0,0,twenties,male_masculine,other,8.74,12,0.8382,Farg'onada bosqinchlik jinoyatida ayblanayotgan to'rt nafar shaxs sud binosidan qochib ketgani aytilmoqda.,Farg'onada bosqinchilik jinoyatida ayblanayotgan to'rt nafar shaxs sud binosidan qochib ketgani aytilmoqda.,farg'onada bosqinchlik jinoyatida ayblanayotgan to'rt nafar shaxs sud binosidan qochib ketgani aytilmoqda,farg'onada bosqinchilik jinoyatida ayblanayotgan to'rt nafar shaxs sud binosidan qochib ketgani aytilmoqda,0.0833,0.0095,0.9953,12,12,common_voice_uz_33336615.wav,Farg'onada bosqinchilik jinoyatida ayblanayotgan to'rt nafar shaxs sud binosidan qochib ketgani aytilmoqda.
3087,799b05cb2171fad4a7c8fbf97460dc5fef1d0446af783367d750a2844d0dbcf62eb00e388aca78afeb4b28f7390cd5eec2170942e488e4095be7b771448b4b82,common_voice_uz_34680655.mp3,7919cfcc8e4b3d4b374b3000b02ca72766d9d8aada9be5bdc6131c828bccbb81,0,0,twenties,male_masculine,other,7.776,13,0.5,Afg'oniston sobiq prezidenti va Milliy yarashish oliy kengashi rahbari Moskvadagi uchrashuvda ishtirok etadi,Afg'oniston sobiq prezidenti va Milliy yarashish Oliy Kengashi rahbari Moskvadagi uchrashuvda ishtirok etdi.,afg'oniston sobiq prezidenti va milliy yarashish oliy kengashi rahbari moskvadagi uchrashuvda ishtirok etadi,afg'oniston sobiq prezidenti va milliy yarashish oliy kengashi rahbari moskvadagi uchrashuvda ishtirok etdi,0.0769,0.0093,0.9953,13,13,common_voice_uz_34680655.wav,Afg'oniston sobiq prezidenti va Milliy yarashish oliy kengashi rahbari Moskvadagi uchrashuvda ishtirok etdi
543,d77267d07b10c4fbcae247b6cc9640dbcf3f506e247bd95695100880a706a742663b6ecea742fd9b3e3e7286c827ee598c42cb55a9601d51c53cad807cc8dcb6,common_voice_uz_30138879.mp3,bddfc03a1b73ef1b9ee672a947d8d0f8ad05f0261d174d7a0a92af288f15730d,0,1,twenties,male_masculine,other,8.82,12,0.8652,"Fursatdan foydalanib, ushbu sohada faoliyat olib borayotgan barcha bojxonachilarni chin qalbdan tabriklayman.","Fursatdan foydalanib, ushbu sohada faoliyat olib borayotgan barcha bojxonachilarni chin qalbidan tabriklayman.",fursatdan foydalanib ushbu sohada faoliyat olib borayotgan barcha bojxonachilarni chin qalbdan tabriklayman,fursatdan foydalanib ushbu sohada faoliyat olib borayotgan barcha bojxonachilarni chin qalbidan tabriklayman,0.0833,0.0093,0.9953,12,12,common_voice_uz_30138879.wav,"Fursatdan foydalanib, ushbu sohada faoliyat olib borayotgan barcha bojxonachilarni chin qalbidan tabriklayman."
3344,e9aa259b515fbec268c45a84124a0526467f82869561f73084ea35bfaddd507b6f3e60128c0c14574cbfee89e4aecb8804eea2f5937c4da12b608373967bfb6a,common_voice_uz_36837496.mp3,8c14ad15c0e43f88d07e049a77486ec0f2516f641d2e3b800ddc2f6510c8cda3,0,0,twenties,male_masculine,other,8.17,12,0.69,Yaqin Sharqdagi qurolli mojarolar hududidan yuzlab o'zbekistonlik ayollar va bolalar yurtimizga qaytarildi,Yaqin Sharqdagi qurolli mojarolar hududidan yuzlab O'zbekistonlik ayollar va bolalar yurtimizga qaytariladi.,yaqin sharqdagi qurolli mojarolar hududidan yuzlab o'zbekistonlik ayollar va bolalar yurtimizga qaytarildi,yaqin sharqdagi qurolli mojarolar hududidan yuzlab o'zbekistonlik ayollar va bolalar yurtimizga qaytariladi,0.0833,0.0094,0.9953,12,12,common_voice_uz_36837496.wav,Yaqin Sharqdagi qurolli mojarolar hududidan yuzlab o'zbekistonlik ayollar va bolalar yurtimizga qaytariladi
422,30fd02023d452dbd8d83510cf487aabca11a7138c6245bf13db730dfd6e9f71e9f3ce9c7e690f730dcbd1ab281acd9b201a2a71b0dc81eac3c63620d7f79f993,common_voice_uz_30061515.mp3,a3a9e811f147e0e93818e3ca5dac69527c1a0a152f1d3d46bb98d20081c5ab62,0,1,twenties,female_feminine,other,8.568,12,0.8815,Islom Karimovning nevarasi Imon O'zbekistondagi prezidentlik saylovida qaysi partiyaga ovoz berishini aytdi,Islom Karimovning nevarasi Iymon O'zbekistondagi prezidentlik saylovida qaysi partiyaga ovoz berishini aytdi.,islom karimovning nevarasi imon o'zbekistondagi prezidentlik saylovida qaysi partiyaga ovoz berishini aytdi,islom karimovning nevarasi iymon o'zbekistondagi prezidentlik saylovida qaysi partiyaga ovoz berishini aytdi,0.0833,0.0093,0.9953,12,12,common_voice_uz_30061515.wav,Islom Karimovning nevarasi Imon O'zbekistondagi prezidentlik saylovida qaysi partiyaga ovoz berishini aytdi
358,fdc71255d89ec313fff9d67325ed234728ec1b72eb783bafe3408c360bbc9e9934f2bd8bb22c2e2e733ab4e3295b9857ee22ec577e949625d8a2247ec8715a3f,common_voice_uz_30040495.mp3,98eec246ea21d9b71804d7a1b7d22fa4ae07844452e03599b79ca922e5175bc0,1,0,twenties,male_masculine,other,8.388,12,0.8382,Agar tushlik dasturxoni atrofida yoki boshqa joyda bolalarning diqqatini o'ztingizga qaratmoqchi bo'lsangiz,"Agar tushlik dasturxoni atrofida yoki boshqa joyda bolalarning diqqatini o'zingizga qaratmoqchi bo'lsangiz,",agar tushlik dasturxoni atrofida yoki boshqa joyda bolalarning diqqatini o'ztingizga qaratmoqchi bo'lsangiz,agar tushlik dasturxoni atrofida yoki boshqa joyda bolalarning diqqatini o'zingizga qaratmoqchi bo'lsangiz,0.0833,0.0093,0.9953,12,12,common_voice_uz_30040495.wav,Agar tushlik dasturxoni atrofida yoki boshqa joyda bolalarning diqqatini o'zingizga qaratmoqchi bo'lsangiz
3490,fa73189cdda2dc7a977533aa30adde48d026a0b841435ab95687da6b01afc88de7aad6696a1abac103642ee0005ed72e32205499dc13610708cb4f1f42c0d0f9,common_voice_uz_40495668.mp3,8dda94939057127643633e66ab029e5d2f822e3b3776ab76c50ec58d79f1d82a,0,0,twenties,,other,8.73,10,0.5,O'zbekiston Respublikasi Prezidenti Iqtisodiy hamkorlik tashkilotining navbatdagi sammitida ishtirok etadi,O'zbekiston Respublikasi Prezidenti Iqtisodiy Hamkorlik Tashkilotining navbatdagi sammitida ishtirok etdi.,o'zbekiston respublikasi prezidenti iqtisodiy hamkorlik tashkilotining navbatdagi sammitida ishtirok etadi,o'zbekiston respublikasi prezidenti iqtisodiy hamkorlik tashkilotining navbatdagi sammitida ishtirok etdi,0.1,0.0094,0.9953,10,10,common_voice_uz_40495668.wav,O'zbekiston Respublikasi Prezidenti Iqtisodiy hamkorlik tashkilotining navbatdagi sammitida ishtirok etdi
